loan_id,customer_id,account_id,loan_product,principal_amount,interest_rate_annual_pct,tenure_months,issue_date,due_date,loan_status
LOAN003659,CUST004559,ACC004559,micro_loan,2435875,18,14,2025-09-26,2026-11-20,active
LOAN003660,CUST004560,ACC004560,micro_loan,876876,13,18,2023-05-19,2024-11-09,active
LOAN003661,CUST004561,ACC004561,micro_loan,569051,12,9,2023-08-06,2024-05-02,active
LOAN003662,CUST004562,ACC004562,consumer,1100040,12,10,2026-01-31,2026-11-27,active
LOAN003663,CUST004563,ACC004563,micro_loan,1622398,21,5,2024-12-10,2025-05-09,active
LOAN003664,CUST004564,ACC004564,consumer,1368084,15,10,2024-12-24,2025-10-20,active
LOAN003665,CUST004565,ACC004565,consumer,1804270,23,16,2024-07-25,2025-11-17,active
LOAN003666,CUST004567,ACC004567,salary_advance,1332445,22,17,2023-06-18,2024-11-09,active
LOAN003667,CUST004569,ACC004569,micro_loan,963027,16,16,2024-09-06,2025-12-30,active
LOAN003668,CUST004570,ACC004570,consumer,1498656,14,17,2025-01-05,2026-05-30,active
LOAN003669,CUST004572,ACC004572,consumer,1949806,25,17,2025-06-27,2026-11-19,active
LOAN003670,CUST004573,ACC004573,salary_advance,828388,21,14,2025-12-24,2027-02-17,active
LOAN003671,CUST004576,ACC004576,salary_advance,1573942,25,6,2024-06-28,2024-12-25,active
LOAN003672,CUST004579,ACC004579,salary_advance,2500000,24,9,2024-06-22,2025-03-19,active
LOAN003673,CUST004580,ACC004580,consumer,2500000,24,5,2025-12-13,2026-05-12,active
LOAN003674,CUST004581,ACC004581,consumer,2500000,25,12,2023-02-03,2024-01-29,active
LOAN003675,CUST004582,ACC004582,consumer,1897611,19,14,2024-05-29,2025-07-23,active
LOAN003676,CUST004583,ACC004583,salary_advance,1028239,14,18,2023-08-22,2025-02-12,active
LOAN003677,CUST004584,ACC004584,consumer,926984,20,4,2024-08-04,2024-12-02,active
LOAN003678,CUST004589,ACC004589,micro_loan,557236,18,12,2023-09-27,2024-09-21,active
LOAN003679,CUST004590,ACC004590,consumer,1123003,14,11,2025-12-14,2026-11-09,active
LOAN003680,CUST004591,ACC004591,micro_loan,1662379,17,9,2023-03-10,2023-12-05,active
LOAN003681,CUST004593,ACC004593,salary_advance,2500000,16,11,2024-10-31,2025-09-26,active
LOAN003682,CUST004594,ACC004594,salary_advance,947346,21,4,2024-04-13,2024-08-11,active
LOAN003683,CUST004595,ACC004595,salary_advance,1240430,23,3,2025-01-19,2025-04-19,active
LOAN003684,CUST004596,ACC004596,consumer,1141112,22,14,2024-10-02,2025-11-26,active
LOAN003685,CUST004597,ACC004597,consumer,768244,18,9,2025-01-13,2025-10-10,active
LOAN003686,CUST004598,ACC004598,salary_advance,305227,16,15,2023-02-15,2024-05-10,active
LOAN003687,CUST004599,ACC004599,micro_loan,1096464,15,14,2023-02-07,2024-04-02,active
LOAN003688,CUST004600,ACC004600,salary_advance,2500000,24,11,2023-03-29,2024-02-22,active
LOAN003689,CUST004601,ACC004601,consumer,604162,13,8,2023-07-28,2024-03-24,active
LOAN003690,CUST004602,ACC004602,consumer,1653879,12,10,2024-01-18,2024-11-13,active
LOAN003691,CUST004603,ACC004603,consumer,849154,23,6,2023-05-30,2023-11-26,active
LOAN003692,CUST004606,ACC004606,consumer,1172701,23,10,2024-01-10,2024-11-05,active
LOAN003693,CUST004607,ACC004607,salary_advance,1301136,20,13,2024-10-21,2025-11-15,active
LOAN003694,CUST004608,ACC004608,micro_loan,1148075,21,12,2024-08-23,2025-08-18,active
LOAN003695,CUST004610,ACC004610,consumer,1329738,20,5,2026-01-05,2026-06-04,active
LOAN003696,CUST004611,ACC004611,consumer,373744,21,12,2025-01-04,2025-12-30,active
LOAN003697,CUST004612,ACC004612,salary_advance,2479316,14,12,2024-01-26,2025-01-20,active
LOAN003698,CUST004613,ACC004613,micro_loan,2469448,13,9,2025-07-08,2026-04-04,active
LOAN003699,CUST004614,ACC004614,micro_loan,796472,15,9,2026-01-21,2026-10-18,active
LOAN003700,CUST004615,ACC004615,salary_advance,2190696,15,14,2024-12-27,2026-02-20,active
LOAN003701,CUST004616,ACC004616,micro_loan,548919,22,18,2025-02-16,2026-08-10,active
LOAN003702,CUST004617,ACC004617,micro_loan,1351173,21,7,2023-08-25,2024-03-22,active
LOAN003703,CUST004619,ACC004619,consumer,589293,15,4,2025-12-01,2026-03-31,active
LOAN003704,CUST004621,ACC004621,consumer,740200,24,18,2026-03-18,2027-09-09,active
LOAN003705,CUST004623,ACC004623,consumer,2129267,24,12,2024-01-05,2024-12-30,active
LOAN003706,CUST004624,ACC004624,consumer,1190361,19,3,2023-11-24,2024-02-22,active
LOAN003707,CUST004625,ACC004625,salary_advance,2500000,12,4,2024-12-19,2025-04-18,active
LOAN003708,CUST004627,ACC004627,consumer,1148382,14,8,2025-06-19,2026-02-14,active
LOAN003709,CUST004628,ACC004628,consumer,2500000,23,12,2023-11-07,2024-11-01,active
LOAN003710,CUST004630,ACC004630,micro_loan,1316986,15,15,2024-12-05,2026-02-28,active
LOAN003711,CUST004631,ACC004631,micro_loan,790383,22,9,2024-08-27,2025-05-24,active
LOAN003712,CUST004632,ACC004632,micro_loan,984321,22,11,2026-03-26,2027-02-19,active
LOAN003713,CUST004633,ACC004633,micro_loan,1554965,12,12,2025-08-01,2026-07-27,active
LOAN003714,CUST004634,ACC004634,salary_advance,1684975,17,15,2023-09-10,2024-12-03,active
LOAN003715,CUST004635,ACC004635,consumer,1489190,23,17,2025-05-17,2026-10-09,active
LOAN003716,CUST004636,ACC004636,salary_advance,1368188,21,12,2024-01-11,2025-01-05,active
LOAN003717,CUST004637,ACC004637,micro_loan,1254710,19,18,2024-10-25,2026-04-18,active
LOAN003718,CUST004638,ACC004638,consumer,993031,24,18,2026-02-25,2027-08-19,active
LOAN003719,CUST004640,ACC004640,micro_loan,894787,24,14,2023-11-10,2025-01-03,active
LOAN003720,CUST004641,ACC004641,salary_advance,505882,15,4,2025-10-03,2026-01-31,active
LOAN003721,CUST004642,ACC004642,micro_loan,507358,16,5,2026-01-15,2026-06-14,active
LOAN003722,CUST004643,ACC004643,salary_advance,743761,21,4,2023-09-28,2024-01-26,active
LOAN003723,CUST004644,ACC004644,micro_loan,1200553,15,17,2024-01-13,2025-06-06,active
LOAN003724,CUST004645,ACC004645,micro_loan,2500000,22,15,2024-03-29,2025-06-22,active
LOAN003725,CUST004646,ACC004646,salary_advance,808549,23,18,2025-01-08,2026-07-02,active
LOAN003726,CUST004647,ACC004647,consumer,1201974,23,13,2023-12-27,2025-01-20,active
LOAN003727,CUST004648,ACC004648,salary_advance,1154577,18,8,2025-05-10,2026-01-05,active
LOAN003728,CUST004649,ACC004649,micro_loan,2500000,12,17,2025-09-03,2027-01-26,active
LOAN003729,CUST004650,ACC004650,micro_loan,1322748,14,11,2025-09-10,2026-08-06,active
LOAN003730,CUST004651,ACC004651,consumer,1508528,21,7,2025-05-07,2025-12-03,active
LOAN003731,CUST004653,ACC004653,salary_advance,809712,20,15,2025-02-20,2026-05-16,active
LOAN003732,CUST004654,ACC004654,micro_loan,1787057,13,15,2023-05-04,2024-07-27,active
LOAN003733,CUST004655,ACC004655,salary_advance,2347168,20,5,2025-12-13,2026-05-12,active
LOAN003734,CUST004657,ACC004657,micro_loan,1043036,13,5,2025-03-12,2025-08-09,active
LOAN003735,CUST004658,ACC004658,salary_advance,2500000,21,4,2024-08-11,2024-12-09,active
LOAN003736,CUST004659,ACC004659,consumer,1726236,20,15,2025-09-05,2026-11-29,active
LOAN003737,CUST004660,ACC004660,salary_advance,2100100,25,3,2025-06-29,2025-09-27,active
LOAN003738,CUST004661,ACC004661,salary_advance,1472475,18,8,2023-02-02,2023-09-30,active
LOAN003739,CUST004663,ACC004663,consumer,2292696,21,9,2023-05-11,2024-02-05,active
LOAN003740,CUST004664,ACC004664,micro_loan,659433,21,12,2023-10-31,2024-10-25,active
LOAN003741,CUST004666,ACC004666,consumer,2219767,25,3,2025-04-23,2025-07-22,active
LOAN003742,CUST004667,ACC004667,micro_loan,1696609,19,14,2024-03-16,2025-05-10,active
LOAN003743,CUST004670,ACC004670,consumer,1538000,20,8,2024-08-21,2025-04-18,active
LOAN003744,CUST004671,ACC004671,salary_advance,1612391,24,7,2024-06-24,2025-01-20,active
LOAN003745,CUST004672,ACC004672,salary_advance,1322505,14,3,2023-01-08,2023-04-08,active
LOAN003746,CUST004673,ACC004673,salary_advance,672781,14,5,2026-03-09,2026-08-06,active
LOAN003747,CUST004674,ACC004674,micro_loan,2031749,15,16,2024-02-03,2025-05-28,active
LOAN003748,CUST004676,ACC004676,micro_loan,572536,21,7,2023-05-27,2023-12-23,active
LOAN003749,CUST004679,ACC004679,salary_advance,2500000,13,10,2026-03-14,2027-01-08,active
LOAN003750,CUST004680,ACC004680,micro_loan,1317913,17,11,2023-03-24,2024-02-17,active
LOAN003751,CUST004681,ACC004681,micro_loan,1835021,16,11,2024-11-12,2025-10-08,active
LOAN003752,CUST004682,ACC004682,salary_advance,2500000,16,11,2023-12-05,2024-10-30,active
LOAN003753,CUST004684,ACC004684,consumer,1087478,19,5,2025-01-01,2025-05-31,active
LOAN003754,CUST004685,ACC004685,consumer,739930,24,13,2023-07-10,2024-08-03,active
LOAN003755,CUST004686,ACC004686,consumer,1460232,19,11,2024-06-20,2025-05-16,active
LOAN003756,CUST004687,ACC004687,micro_loan,594354,21,6,2023-01-16,2023-07-15,active
LOAN003757,CUST004689,ACC004689,consumer,1784123,16,4,2025-10-26,2026-02-23,active
LOAN003758,CUST004690,ACC004690,micro_loan,406105,13,18,2023-01-10,2024-07-03,active
LOAN003759,CUST004692,ACC004692,consumer,2393316,20,4,2024-04-15,2024-08-13,active
LOAN003760,CUST004693,ACC004693,micro_loan,1241694,12,5,2024-11-23,2025-04-22,active
LOAN003761,CUST004694,ACC004694,salary_advance,871930,14,10,2026-02-20,2026-12-17,active
LOAN003762,CUST004695,ACC004695,consumer,1894617,21,9,2024-08-20,2025-05-17,active
LOAN003763,CUST004696,ACC004696,salary_advance,1351154,12,11,2024-02-02,2024-12-28,active
LOAN003764,CUST004697,ACC004697,consumer,1022186,12,9,2023-06-18,2024-03-14,active
LOAN003765,CUST004698,ACC004698,salary_advance,2500000,23,16,2023-03-03,2024-06-25,active
LOAN003766,CUST004699,ACC004699,salary_advance,637364,23,5,2024-05-28,2024-10-25,active
LOAN003767,CUST004700,ACC004700,consumer,1638134,22,18,2023-05-16,2024-11-06,active
LOAN003768,CUST004703,ACC004703,micro_loan,1804225,18,18,2022-12-23,2024-06-15,active
LOAN003769,CUST004705,ACC004705,consumer,1991228,20,15,2024-08-10,2025-11-03,active
LOAN003770,CUST004706,ACC004706,consumer,334998,12,11,2025-03-21,2026-02-14,active
LOAN003771,CUST004707,ACC004707,salary_advance,1412612,25,6,2024-03-07,2024-09-03,active
LOAN003772,CUST004708,ACC004708,salary_advance,1898932,23,4,2026-02-14,2026-06-14,active
LOAN003773,CUST004709,ACC004709,micro_loan,804029,14,5,2024-12-02,2025-05-01,active
LOAN003774,CUST004711,ACC004711,micro_loan,1821822,20,11,2024-12-22,2025-11-17,active
LOAN003775,CUST004712,ACC004712,micro_loan,2353703,25,4,2024-07-29,2024-11-26,active
LOAN003776,CUST004713,ACC004713,consumer,2500000,25,8,2024-03-29,2024-11-24,active
LOAN003777,CUST004714,ACC004714,salary_advance,2500000,12,10,2026-03-19,2027-01-13,active
LOAN003778,CUST004715,ACC004715,consumer,560268,14,11,2025-08-31,2026-07-27,active
LOAN003779,CUST004716,ACC004716,salary_advance,624951,19,12,2023-04-27,2024-04-21,active
LOAN003780,CUST004717,ACC004717,micro_loan,2332621,22,3,2025-08-22,2025-11-20,active
LOAN003781,CUST004718,ACC004718,micro_loan,2423403,24,13,2024-04-02,2025-04-27,active
LOAN003782,CUST004719,ACC004719,consumer,1348706,18,9,2023-02-07,2023-11-04,active
LOAN003783,CUST004720,ACC004720,salary_advance,876999,21,16,2023-08-02,2024-11-24,active
LOAN003784,CUST004722,ACC004722,salary_advance,1108254,21,8,2025-09-13,2026-05-11,active
LOAN003785,CUST004723,ACC004723,micro_loan,1801543,19,9,2023-08-31,2024-05-27,active
LOAN003786,CUST004724,ACC004724,salary_advance,2431982,12,7,2026-02-28,2026-09-26,active
LOAN003787,CUST004725,ACC004725,salary_advance,1063203,14,9,2024-05-31,2025-02-25,active
LOAN003788,CUST004726,ACC004726,salary_advance,884001,14,8,2024-06-05,2025-01-31,active
LOAN003789,CUST004727,ACC004727,consumer,1297989,14,8,2024-10-09,2025-06-06,active
LOAN003790,CUST004728,ACC004728,micro_loan,1378611,20,11,2025-05-25,2026-04-20,active
LOAN003791,CUST004729,ACC004729,micro_loan,986834,20,14,2023-08-05,2024-09-28,active
LOAN003792,CUST004730,ACC004730,micro_loan,1789345,24,17,2024-10-26,2026-03-20,active
LOAN003793,CUST004731,ACC004731,micro_loan,1104827,23,5,2023-12-24,2024-05-22,active
LOAN003794,CUST004732,ACC004732,salary_advance,1110172,17,18,2024-04-07,2025-09-29,active
LOAN003795,CUST004733,ACC004733,micro_loan,1921944,21,12,2024-06-11,2025-06-06,active
LOAN003796,CUST004734,ACC004734,consumer,1370160,17,9,2024-01-07,2024-10-03,active
LOAN003797,CUST004735,ACC004735,salary_advance,1162472,17,11,2024-02-28,2025-01-23,active
LOAN003798,CUST004737,ACC004737,salary_advance,1283125,21,14,2024-03-06,2025-04-30,active
LOAN003799,CUST004738,ACC004738,consumer,1205986,14,7,2024-05-02,2024-11-28,active
LOAN003800,CUST004739,ACC004739,salary_advance,1628012,15,3,2023-01-22,2023-04-22,active
LOAN003801,CUST004740,ACC004740,salary_advance,1525948,13,4,2023-07-07,2023-11-04,active
LOAN003802,CUST004741,ACC004741,micro_loan,2392205,17,5,2024-10-19,2025-03-18,active
LOAN003803,CUST004744,ACC004744,micro_loan,2017594,15,12,2024-11-25,2025-11-20,active
LOAN003804,CUST004745,ACC004745,consumer,758045,12,7,2024-09-06,2025-04-04,active
LOAN003805,CUST004746,ACC004746,micro_loan,914776,17,4,2024-06-05,2024-10-03,active
LOAN003806,CUST004748,ACC004748,salary_advance,438776,22,7,2024-01-28,2024-08-25,active
LOAN003807,CUST004749,ACC004749,salary_advance,1753109,22,18,2023-09-05,2025-02-26,active
LOAN003808,CUST004752,ACC004752,salary_advance,1357538,19,5,2023-11-15,2024-04-13,active
LOAN003809,CUST004753,ACC004753,salary_advance,518872,20,4,2025-03-06,2025-07-04,active
LOAN003810,CUST004754,ACC004754,consumer,997634,12,12,2025-10-11,2026-10-06,active
LOAN003811,CUST004755,ACC004755,salary_advance,1169509,13,7,2024-02-22,2024-09-19,active
LOAN003812,CUST004756,ACC004756,consumer,1918593,23,13,2023-12-01,2024-12-25,active
LOAN003813,CUST004758,ACC004758,micro_loan,655976,19,13,2025-12-05,2026-12-30,active
LOAN003814,CUST004759,ACC004759,micro_loan,1003514,15,3,2025-08-09,2025-11-07,active
LOAN003815,CUST004760,ACC004760,consumer,928968,17,4,2023-08-03,2023-12-01,active
LOAN003816,CUST004762,ACC004762,salary_advance,1161671,22,11,2025-06-07,2026-05-03,active
LOAN003817,CUST004765,ACC004765,micro_loan,1482036,15,8,2024-07-15,2025-03-12,active
LOAN003818,CUST004766,ACC004766,micro_loan,1707894,16,13,2023-09-18,2024-10-12,active
LOAN003819,CUST004767,ACC004767,salary_advance,1478558,18,14,2025-01-02,2026-02-26,active
LOAN003820,CUST004768,ACC004768,salary_advance,1653973,22,6,2024-06-12,2024-12-09,active
LOAN003821,CUST004769,ACC004769,salary_advance,2005028,16,10,2024-01-31,2024-11-26,active
LOAN003822,CUST004770,ACC004770,consumer,1340826,14,14,2025-01-31,2026-03-27,active
LOAN003823,CUST004771,ACC004771,salary_advance,1278949,13,10,2023-06-15,2024-04-10,active
LOAN003824,CUST004772,ACC004772,micro_loan,1464927,17,9,2023-11-08,2024-08-04,active
LOAN003825,CUST004773,ACC004773,consumer,825177,24,9,2023-04-15,2024-01-10,active
LOAN003826,CUST004774,ACC004774,consumer,1755485,12,12,2025-05-30,2026-05-25,active
LOAN003827,CUST004775,ACC004775,micro_loan,1715060,23,6,2024-02-08,2024-08-06,active
LOAN003828,CUST004777,ACC004777,micro_loan,2292916,23,13,2024-04-08,2025-05-03,active
LOAN003829,CUST004778,ACC004778,micro_loan,1300317,14,14,2026-03-10,2027-05-04,active
LOAN003830,CUST004779,ACC004779,consumer,873155,23,17,2025-08-10,2027-01-02,active
LOAN003831,CUST004780,ACC004780,consumer,2359455,16,13,2023-08-26,2024-09-19,active
LOAN003832,CUST004781,ACC004781,micro_loan,489289,14,4,2024-02-28,2024-06-27,active
LOAN003833,CUST004782,ACC004782,salary_advance,1381312,25,3,2024-07-03,2024-10-01,active
LOAN003834,CUST004783,ACC004783,micro_loan,1533456,16,15,2023-11-21,2025-02-13,active
LOAN003835,CUST004784,ACC004784,consumer,2185590,19,9,2024-08-27,2025-05-24,active
LOAN003836,CUST004786,ACC004786,micro_loan,2233670,21,9,2023-05-15,2024-02-09,active
LOAN003837,CUST004788,ACC004788,micro_loan,864348,14,7,2024-05-05,2024-12-01,active
LOAN003838,CUST004790,ACC004790,salary_advance,1345946,16,9,2023-09-02,2024-05-29,active
LOAN003839,CUST004792,ACC004792,salary_advance,1195998,12,16,2024-06-07,2025-09-30,active
LOAN003840,CUST004793,ACC004793,salary_advance,987324,24,11,2025-03-21,2026-02-14,active
LOAN003841,CUST004794,ACC004794,micro_loan,1123165,17,16,2023-02-01,2024-05-26,active
LOAN003842,CUST004795,ACC004795,micro_loan,2199383,20,16,2025-08-21,2026-12-14,active
LOAN003843,CUST004796,ACC004796,salary_advance,965276,25,16,2024-11-24,2026-03-19,active
LOAN003844,CUST004797,ACC004797,consumer,730996,18,10,2024-01-16,2024-11-11,active
LOAN003845,CUST004798,ACC004798,micro_loan,1561411,13,15,2024-11-04,2026-01-28,active
LOAN003846,CUST004799,ACC004799,salary_advance,1640432,17,16,2025-03-21,2026-07-14,active
LOAN003847,CUST004800,ACC004800,micro_loan,462286,13,14,2025-03-17,2026-05-11,active
LOAN003848,CUST004801,ACC004801,micro_loan,2500000,14,13,2025-10-18,2026-11-12,active
LOAN003849,CUST004802,ACC004802,micro_loan,897381,23,14,2023-03-30,2024-05-23,active
LOAN003850,CUST004804,ACC004804,salary_advance,1089233,22,7,2024-07-21,2025-02-16,active
LOAN003851,CUST004805,ACC004805,micro_loan,2097178,15,14,2024-07-30,2025-09-23,active
LOAN003852,CUST004806,ACC004806,micro_loan,2163109,13,9,2024-08-18,2025-05-15,active
LOAN003853,CUST004808,ACC004808,micro_loan,1875515,17,9,2024-12-19,2025-09-15,active
LOAN003854,CUST004809,ACC004809,micro_loan,1364651,23,12,2023-01-24,2024-01-19,active
LOAN003855,CUST004812,ACC004812,micro_loan,1235897,16,3,2024-01-04,2024-04-03,active
LOAN003856,CUST004813,ACC004813,salary_advance,574513,15,7,2023-04-18,2023-11-14,active
LOAN003857,CUST004815,ACC004815,consumer,464323,18,10,2023-09-16,2024-07-12,active
LOAN003858,CUST004816,ACC004816,consumer,409150,20,9,2023-01-16,2023-10-13,active
LOAN003859,CUST004818,ACC004818,consumer,676640,20,17,2025-11-27,2027-04-21,active
LOAN003860,CUST004819,ACC004819,consumer,2378625,12,10,2024-02-04,2024-11-30,active
LOAN003861,CUST004820,ACC004820,micro_loan,2500000,15,16,2025-12-06,2027-03-31,active
LOAN003862,CUST004821,ACC004821,micro_loan,437159,16,9,2026-01-25,2026-10-22,active
LOAN003863,CUST004822,ACC004822,micro_loan,1588439,15,16,2024-09-02,2025-12-26,active
LOAN003864,CUST004823,ACC004823,salary_advance,1497283,16,15,2023-04-28,2024-07-21,active
LOAN003865,CUST004824,ACC004824,salary_advance,1352485,23,12,2023-06-26,2024-06-20,active
LOAN003866,CUST004825,ACC004825,micro_loan,1537564,23,11,2024-09-02,2025-07-29,active
LOAN003867,CUST004826,ACC004826,micro_loan,1733689,14,18,2023-09-06,2025-02-27,active
LOAN003868,CUST004827,ACC004827,consumer,991246,17,13,2023-09-16,2024-10-10,active
LOAN003869,CUST004828,ACC004828,salary_advance,1536475,22,14,2023-08-13,2024-10-06,active
LOAN003870,CUST004829,ACC004829,consumer,825181,22,3,2024-01-12,2024-04-11,active
LOAN003871,CUST004830,ACC004830,salary_advance,1586664,18,10,2026-02-04,2026-12-01,active
LOAN003872,CUST004831,ACC004831,salary_advance,1870955,13,18,2026-03-17,2027-09-08,active
LOAN003873,CUST004832,ACC004832,salary_advance,518000,24,6,2025-03-22,2025-09-18,active
LOAN003874,CUST004833,ACC004833,salary_advance,1131137,20,15,2023-09-13,2024-12-06,active
LOAN003875,CUST004835,ACC004835,micro_loan,582069,15,3,2025-04-07,2025-07-06,active
LOAN003876,CUST004836,ACC004836,salary_advance,746194,16,9,2024-04-04,2024-12-30,active
LOAN003877,CUST004837,ACC004837,micro_loan,1271024,20,18,2022-12-26,2024-06-18,active
LOAN003878,CUST004838,ACC004838,micro_loan,2492452,22,10,2026-01-15,2026-11-11,active
LOAN003879,CUST004839,ACC004839,micro_loan,648159,20,18,2024-10-30,2026-04-23,active
LOAN003880,CUST004840,ACC004840,consumer,2221580,24,4,2024-05-26,2024-09-23,active
LOAN003881,CUST004841,ACC004841,salary_advance,719895,18,16,2024-01-28,2025-05-22,active
LOAN003882,CUST004843,ACC004843,consumer,1725354,13,14,2023-10-19,2024-12-12,active
LOAN003883,CUST004844,ACC004844,consumer,885762,15,6,2023-10-24,2024-04-21,active
LOAN003884,CUST004846,ACC004846,consumer,1771951,24,7,2023-11-20,2024-06-17,active
LOAN003885,CUST004848,ACC004848,micro_loan,931826,14,12,2024-01-28,2025-01-22,active
LOAN003886,CUST004849,ACC004849,salary_advance,1587165,19,7,2025-06-24,2026-01-20,active
LOAN003887,CUST004850,ACC004850,micro_loan,1054379,19,7,2023-03-05,2023-10-01,active
LOAN003888,CUST004851,ACC004851,consumer,362539,21,10,2024-10-26,2025-08-22,active
LOAN003889,CUST004852,ACC004852,consumer,2190983,23,12,2026-01-30,2027-01-25,active
LOAN003890,CUST004853,ACC004853,consumer,781329,12,10,2025-06-22,2026-04-18,active
LOAN003891,CUST004854,ACC004854,salary_advance,368173,18,9,2026-01-21,2026-10-18,active
LOAN003892,CUST004855,ACC004855,salary_advance,676430,22,13,2023-11-21,2024-12-15,active
LOAN003893,CUST004856,ACC004856,micro_loan,1420547,13,16,2023-08-14,2024-12-06,active
