account_id,customer_id,account_type,currency,opened_at,status,current_balance,available_balance
ACC006569,CUST006569,wallet,UGX,2024-06-15,open,1770519,1752854
ACC006570,CUST006570,checking,UGX,2023-09-12,open,1803757,1644772
ACC006571,CUST006571,merchant,UGX,2025-03-28,open,1896809,1861479
ACC006572,CUST006572,wallet,UGX,2025-03-20,open,1198344,1039779
ACC006573,CUST006573,checking,UGX,2024-06-10,open,3046115,3046115
ACC006574,CUST006574,checking,UGX,2026-02-02,open,1161266,876371
ACC006575,CUST006575,savings,UGX,2024-11-23,open,601249,353939
ACC006576,CUST006576,wallet,UGX,2023-08-19,open,1297565,1012670
ACC006577,CUST006577,savings,UGX,2025-01-29,frozen,2038691,1897371
ACC006578,CUST006578,merchant,UGX,2024-10-02,frozen,2695133,2620473
ACC006579,CUST006579,merchant,UGX,2025-09-04,open,1287216,1128651
ACC006580,CUST006580,merchant,UGX,2023-12-13,open,3451701,3407871
ACC006581,CUST006581,wallet,UGX,2023-10-29,open,2971390,2905645
ACC006582,CUST006582,checking,UGX,2024-06-09,open,4298713,4298713
ACC006583,CUST006583,wallet,UGX,2025-02-04,open,2490354,2446524
ACC006584,CUST006584,savings,UGX,2023-09-28,frozen,1647039,1647039
ACC006585,CUST006585,wallet,UGX,2025-01-27,open,2522654,2478824
ACC006586,CUST006586,merchant,UGX,2026-02-21,open,2860078,2728588
ACC006587,CUST006587,checking,UGX,2025-02-20,open,1658068,1629238
ACC006588,CUST006588,wallet,UGX,2026-02-18,open,1148168,885188
ACC006589,CUST006589,wallet,UGX,2026-01-28,frozen,2263453,2249038
ACC006590,CUST006590,savings,UGX,2026-01-02,open,1738225,1720560
ACC006591,CUST006591,checking,UGX,2023-10-28,open,2668932,2668932
ACC006592,CUST006592,checking,UGX,2024-10-16,frozen,3260917,3260917
ACC006593,CUST006593,merchant,UGX,2025-09-07,open,2642926,2642926
ACC006594,CUST006594,savings,UGX,2022-12-25,open,3521841,3521841
ACC006595,CUST006595,savings,UGX,2024-12-21,frozen,1315235,1185500
ACC006596,CUST006596,checking,UGX,2024-11-23,open,3402214,3402214
ACC006597,CUST006597,merchant,UGX,2024-05-21,open,1751793,1714463
ACC006598,CUST006598,checking,UGX,2023-09-25,frozen,548263,300953
ACC006599,CUST006599,savings,UGX,2025-07-26,open,2231064,2055744
ACC006600,CUST006600,savings,UGX,2024-10-19,open,942538,798388
ACC006601,CUST006601,wallet,UGX,2024-08-21,open,1986848,1958018
ACC006602,CUST006602,checking,UGX,2023-08-08,frozen,2236890,2201560
ACC006603,CUST006603,wallet,UGX,2023-08-22,open,1656930,1533275
ACC006604,CUST006604,wallet,UGX,2025-06-25,open,4223392,4223392
ACC006605,CUST006605,savings,UGX,2023-07-17,open,1473033,1314048
ACC006606,CUST006606,wallet,UGX,2024-07-06,open,721783,519973
ACC006607,CUST006607,wallet,UGX,2023-04-07,open,743079,555684
ACC006608,CUST006608,checking,UGX,2025-08-05,open,1845456,1787796
ACC006609,CUST006609,merchant,UGX,2025-05-25,open,1658183,1643768
ACC006610,CUST006610,merchant,UGX,2025-07-05,open,1843525,1843525
ACC006611,CUST006611,savings,UGX,2023-08-07,open,2253140,2209310
ACC006612,CUST006612,checking,UGX,2023-03-23,open,1518094,1387439
ACC006613,CUST006613,savings,UGX,2025-08-03,open,2010926,1953266
ACC006614,CUST006614,savings,UGX,2024-08-29,open,1041434,926114
ACC006615,CUST006615,merchant,UGX,2023-09-08,frozen,2499821,2499821
ACC006616,CUST006616,savings,UGX,2022-12-20,open,686505,443860
ACC006617,CUST006617,checking,UGX,2024-11-01,open,1082525,870545
ACC006618,CUST006618,merchant,UGX,2025-08-23,open,2399524,2362194
ACC006619,CUST006619,merchant,UGX,2023-11-28,open,2121368,2078123
ACC006620,CUST006620,wallet,UGX,2025-07-31,open,2278318,2146828
ACC006621,CUST006621,savings,UGX,2024-05-14,open,1530888,1267908
ACC006622,CUST006622,savings,UGX,2024-03-09,open,585896,324586
ACC006623,CUST006623,checking,UGX,2025-02-27,open,1811269,1758274
ACC006624,CUST006624,savings,UGX,2024-12-18,open,2011741,1754176
ACC006625,CUST006625,savings,UGX,2025-10-08,frozen,1684284,1612209
ACC006626,CUST006626,savings,UGX,2023-08-05,frozen,1928232,1913817
ACC006627,CUST006627,merchant,UGX,2025-09-14,open,557524,341299
ACC006628,CUST006628,merchant,UGX,2026-01-30,open,1504354,1290789
ACC006629,CUST006629,wallet,UGX,2023-03-29,frozen,2750616,2750616
ACC006630,CUST006630,merchant,UGX,2026-03-31,open,1823309,1794479
ACC006631,CUST006631,merchant,UGX,2023-03-07,open,2836428,2836428
ACC006632,CUST006632,wallet,UGX,2025-09-23,open,775278,513968
ACC006633,CUST006633,wallet,UGX,2023-01-11,open,860690,716540
ACC006634,CUST006634,savings,UGX,2023-02-10,open,3898307,3898307
ACC006635,CUST006635,wallet,UGX,2025-01-23,open,764238,605673
ACC006636,CUST006636,wallet,UGX,2025-04-06,open,1139902,963252
ACC006637,CUST006637,wallet,UGX,2025-11-13,open,2909735,2865905
ACC006638,CUST006638,checking,UGX,2023-06-01,open,695604,508209
ACC006639,CUST006639,savings,UGX,2024-12-19,frozen,1089699,865719
ACC006640,CUST006640,savings,UGX,2023-07-15,open,2465956,2290636
ACC006641,CUST006641,merchant,UGX,2023-12-24,open,825837,667272
ACC006642,CUST006642,savings,UGX,2024-02-24,open,1863128,1704143
ACC006643,CUST006643,wallet,UGX,2025-12-20,frozen,585055,323745
ACC006644,CUST006644,checking,UGX,2025-08-15,open,2170083,2112423
ACC006645,CUST006645,savings,UGX,2025-08-04,open,2174529,2174529
ACC006646,CUST006646,checking,UGX,2026-02-22,open,628269,426459
ACC006647,CUST006647,merchant,UGX,2023-01-05,open,679325,506345
ACC006648,CUST006648,wallet,UGX,2025-03-28,open,1251307,988327
ACC006649,CUST006649,merchant,UGX,2024-06-03,open,2127901,2127901
ACC006650,CUST006650,wallet,UGX,2024-05-06,open,2820019,2820019
ACC006651,CUST006651,checking,UGX,2025-02-21,open,1634856,1511201
ACC006652,CUST006652,wallet,UGX,2025-12-14,open,2748969,2595564
ACC006653,CUST006653,savings,UGX,2023-08-15,frozen,498358,282133
ACC006654,CUST006654,savings,UGX,2023-05-19,frozen,1778336,1720676
ACC006655,CUST006655,wallet,UGX,2023-08-13,open,1829203,1829203
ACC006656,CUST006656,checking,UGX,2025-10-04,open,1189715,882905
ACC006657,CUST006657,savings,UGX,2023-09-16,open,1540326,1511496
ACC006658,CUST006658,savings,UGX,2025-12-09,open,3055292,3019962
ACC006659,CUST006659,savings,UGX,2025-06-01,open,1174202,1058882
ACC006660,CUST006660,merchant,UGX,2026-02-25,frozen,2047897,1935907
ACC006661,CUST006661,savings,UGX,2025-04-30,open,1610641,1538566
ACC006662,CUST006662,checking,UGX,2024-07-25,open,1948941,1862451
ACC006663,CUST006663,savings,UGX,2026-03-19,open,1378782,1234632
ACC006664,CUST006664,checking,UGX,2022-12-19,open,2852405,2796410
ACC006665,CUST006665,savings,UGX,2023-12-22,frozen,1154480,1010330
ACC006666,CUST006666,merchant,UGX,2023-08-27,open,1665652,1665652
ACC006667,CUST006667,wallet,UGX,2025-12-29,open,3108673,3068493
ACC006668,CUST006668,wallet,UGX,2023-06-29,frozen,993839,835439
ACC006669,CUST006669,wallet,UGX,2024-07-12,open,1175324,1150144
ACC006670,CUST006670,merchant,UGX,2024-06-26,open,1541681,1466141
ACC006671,CUST006671,checking,UGX,2024-09-24,open,725107,599207
ACC006672,CUST006672,merchant,UGX,2024-10-03,open,2016385,1881665
ACC006673,CUST006673,savings,UGX,2022-12-20,open,1873956,1813686
ACC006674,CUST006674,merchant,UGX,2025-11-16,open,2367254,2354664
ACC006675,CUST006675,merchant,UGX,2024-07-30,open,1704814,1704814
ACC006676,CUST006676,checking,UGX,2026-01-24,open,2086892,2066802
ACC006677,CUST006677,wallet,UGX,2024-10-08,open,2157528,2157528
ACC006678,CUST006678,merchant,UGX,2024-10-30,open,1597079,1546559
ACC006679,CUST006679,checking,UGX,2025-08-21,open,1259957,1101647
ACC006680,CUST006680,merchant,UGX,2025-01-23,open,1914082,1863562
ACC006681,CUST006681,checking,UGX,2022-12-29,frozen,1183764,1025454
ACC006682,CUST006682,wallet,UGX,2024-08-07,open,1492580,1454810
ACC006683,CUST006683,merchant,UGX,2023-02-14,open,2882839,2882839
ACC006684,CUST006684,savings,UGX,2025-11-11,frozen,1053356,965226
ACC006685,CUST006685,checking,UGX,2025-02-18,open,739513,503753
ACC006686,CUST006686,checking,UGX,2023-08-11,open,2425778,2425778
ACC006687,CUST006687,checking,UGX,2023-11-26,open,1576967,1543287
ACC006688,CUST006688,checking,UGX,2023-12-17,open,1956995,1756095
ACC006689,CUST006689,wallet,UGX,2023-05-07,open,1460604,1460604
ACC006690,CUST006690,wallet,UGX,2025-08-31,open,1956886,1941046
ACC006691,CUST006691,savings,UGX,2025-12-05,open,1250953,1050053
ACC006692,CUST006692,checking,UGX,2025-02-25,open,3306790,3306790
ACC006693,CUST006693,wallet,UGX,2026-03-17,open,2791867,2775027
ACC006694,CUST006694,checking,UGX,2025-08-01,open,853529,679289
ACC006695,CUST006695,savings,UGX,2024-05-02,open,632187,455927
ACC006696,CUST006696,checking,UGX,2025-03-21,open,2277961,2157421
ACC006697,CUST006697,merchant,UGX,2025-11-07,open,1462779,1431099
ACC006698,CUST006698,wallet,UGX,2024-06-17,frozen,1200550,919290
ACC006699,CUST006699,merchant,UGX,2025-08-13,frozen,2038125,2038125
ACC006700,CUST006700,checking,UGX,2025-08-02,open,662283,498613
ACC006701,CUST006701,merchant,UGX,2025-04-10,open,3213644,3213644
ACC006702,CUST006702,merchant,UGX,2025-08-29,frozen,576045,412375
ACC006703,CUST006703,checking,UGX,2023-09-22,open,697615,461855
ACC006704,CUST006704,wallet,UGX,2026-01-07,open,1427965,1293245
ACC006705,CUST006705,wallet,UGX,2024-04-10,open,613377,449707
ACC006706,CUST006706,merchant,UGX,2025-10-24,open,851760,713270
ACC006707,CUST006707,savings,UGX,2023-04-09,open,497044,320784
ACC006708,CUST006708,merchant,UGX,2025-12-30,open,978216,902676
ACC006709,CUST006709,savings,UGX,2026-01-28,open,1787633,1737273
ACC006710,CUST006710,savings,UGX,2026-01-06,open,839386,598306
ACC006711,CUST006711,merchant,UGX,2025-09-22,open,1881448,1868858
ACC006712,CUST006712,checking,UGX,2025-01-09,open,2454909,2387549
ACC006713,CUST006713,merchant,UGX,2025-09-17,open,3578229,3538049
ACC006714,CUST006714,checking,UGX,2024-10-29,open,3142545,3142545
ACC006715,CUST006715,checking,UGX,2024-08-17,open,1772864,1614554
ACC006716,CUST006716,wallet,UGX,2025-07-24,open,1856705,1806345
ACC006717,CUST006717,savings,UGX,2024-03-11,frozen,999370,823470
ACC006718,CUST006718,checking,UGX,2023-06-13,frozen,1367125,1354535
ACC006719,CUST006719,checking,UGX,2025-08-13,open,1597374,1521834
ACC006720,CUST006720,savings,UGX,2023-05-28,open,1026010,823930
ACC006721,CUST006721,savings,UGX,2025-11-23,frozen,1803522,1778342
ACC006722,CUST006722,merchant,UGX,2025-05-13,open,1342656,1224776
ACC006723,CUST006723,wallet,UGX,2025-10-19,open,795634,576714
ACC006724,CUST006724,checking,UGX,2025-10-08,open,1106388,1068618
ACC006725,CUST006725,merchant,UGX,2025-03-18,open,766969,592729
ACC006726,CUST006726,merchant,UGX,2024-01-23,open,1303160,1168440
ACC006727,CUST006727,wallet,UGX,2024-12-02,frozen,1888562,1854882
ACC006728,CUST006728,savings,UGX,2024-11-03,open,1253717,1215947
ACC006729,CUST006729,merchant,UGX,2024-07-10,frozen,1230644,1104744
ACC006730,CUST006730,merchant,UGX,2024-01-08,frozen,2695747,2675657
ACC006731,CUST006731,wallet,UGX,2024-09-29,open,1043694,853614
ACC006732,CUST006732,wallet,UGX,2024-04-03,open,1469032,1308312
ACC006733,CUST006733,merchant,UGX,2025-02-18,frozen,1862987,1862987
ACC006734,CUST006734,merchant,UGX,2024-08-30,open,1707361,1486371
ACC006735,CUST006735,checking,UGX,2023-01-23,open,3268400,3268400
ACC006736,CUST006736,merchant,UGX,2023-09-09,open,2295605,2295605
ACC006737,CUST006737,checking,UGX,2024-01-13,open,1747666,1636786
ACC006738,CUST006738,wallet,UGX,2025-03-16,open,1617920,1617920
ACC006739,CUST006739,checking,UGX,2023-08-29,open,2451935,2431845
ACC006740,CUST006740,merchant,UGX,2023-08-21,open,818117,556947
ACC006741,CUST006741,wallet,UGX,2025-09-01,open,1188696,1087976
ACC006742,CUST006742,wallet,UGX,2025-05-06,open,1733184,1708004
ACC006743,CUST006743,wallet,UGX,2023-09-11,frozen,734740,621430
ACC006744,CUST006744,wallet,UGX,2024-05-06,open,862617,711537
ACC006745,CUST006745,checking,UGX,2025-06-18,open,1569602,1553762
ACC006746,CUST006746,savings,UGX,2024-01-30,open,2675790,2675790
ACC006747,CUST006747,savings,UGX,2025-02-02,frozen,518421,331026
ACC006748,CUST006748,savings,UGX,2024-12-15,open,3758349,3736434
ACC006749,CUST006749,merchant,UGX,2025-10-10,open,1063080,921760
ACC006750,CUST006750,savings,UGX,2023-11-17,open,2477520,2477520
ACC006751,CUST006751,savings,UGX,2024-09-05,open,3610503,3566673
ACC006752,CUST006752,savings,UGX,2023-03-01,open,1845892,1733902
ACC006753,CUST006753,savings,UGX,2023-07-09,open,1735775,1718110
ACC006754,CUST006754,wallet,UGX,2024-08-08,open,1507328,1376673
ACC006755,CUST006755,merchant,UGX,2025-02-07,frozen,733771,531961
ACC006756,CUST006756,merchant,UGX,2024-02-01,open,3230345,3230345
ACC006757,CUST006757,merchant,UGX,2023-10-10,frozen,3154818,3137153
ACC006758,CUST006758,checking,UGX,2025-04-01,open,977020,876115
ACC006759,CUST006759,savings,UGX,2024-11-04,frozen,1491129,1433469
ACC006760,CUST006760,merchant,UGX,2025-01-01,open,1144817,1029497
ACC006761,CUST006761,checking,UGX,2025-12-24,open,2304521,2238776
ACC006762,CUST006762,wallet,UGX,2024-12-23,open,2080935,1939615
ACC006763,CUST006763,wallet,UGX,2023-07-14,open,2683511,2646181
ACC006764,CUST006764,savings,UGX,2025-02-03,open,779749,494854
ACC006765,CUST006765,savings,UGX,2024-06-04,open,1045021,900871
ACC006766,CUST006766,checking,UGX,2023-08-21,frozen,814450,553140
ACC006767,CUST006767,merchant,UGX,2024-01-15,open,962260,750280
ACC006768,CUST006768,wallet,UGX,2025-02-03,open,1354293,1195308
ACC006769,CUST006769,checking,UGX,2025-01-07,open,3419120,3400455
ACC006770,CUST006770,wallet,UGX,2024-08-26,open,2260330,2242665
ACC006771,CUST006771,checking,UGX,2024-08-24,frozen,992002,786687
ACC006772,CUST006772,checking,UGX,2023-01-30,frozen,2477139,2411394
ACC006773,CUST006773,savings,UGX,2023-10-07,open,3225797,3225797
ACC006774,CUST006774,merchant,UGX,2025-09-29,open,1191080,1075760
ACC006775,CUST006775,merchant,UGX,2025-07-17,open,1865511,1654776
ACC006776,CUST006776,merchant,UGX,2024-04-25,open,2381853,2265363
ACC006777,CUST006777,savings,UGX,2023-09-24,open,1943331,1768596
ACC006778,CUST006778,wallet,UGX,2024-12-19,frozen,1569120,1569120
ACC006779,CUST006779,savings,UGX,2024-10-26,open,1918710,1832220
ACC006780,CUST006780,checking,UGX,2024-12-20,open,1721576,1553591
ACC006781,CUST006781,wallet,UGX,2025-10-31,open,2991434,2850944
ACC006782,CUST006782,checking,UGX,2025-02-10,frozen,846891,542496
ACC006783,CUST006783,savings,UGX,2026-01-26,frozen,1187866,982551
ACC006784,CUST006784,savings,UGX,2026-03-30,open,2216078,2201663
ACC006785,CUST006785,wallet,UGX,2026-03-30,frozen,1458826,1458826
ACC006786,CUST006786,savings,UGX,2025-05-21,open,1413293,1226643
ACC006787,CUST006787,wallet,UGX,2024-05-05,frozen,2251076,2134586
ACC006788,CUST006788,checking,UGX,2023-11-29,open,941801,680491
ACC006789,CUST006789,merchant,UGX,2024-05-30,open,1300414,972604
ACC006790,CUST006790,checking,UGX,2023-09-29,frozen,855506,711356
ACC006791,CUST006791,merchant,UGX,2024-01-18,open,772084,560104
ACC006792,CUST006792,checking,UGX,2025-05-15,open,1079040,817730
ACC006793,CUST006793,savings,UGX,2023-10-28,frozen,1145756,838946
ACC006794,CUST006794,savings,UGX,2025-10-17,frozen,1060867,902302
ACC006795,CUST006795,wallet,UGX,2024-02-29,open,1235412,1192167
ACC006796,CUST006796,merchant,UGX,2025-04-16,open,1841363,1841363
ACC006797,CUST006797,wallet,UGX,2023-09-04,open,2212449,2212449
ACC006798,CUST006798,savings,UGX,2025-05-14,open,2412686,2369441
ACC006799,CUST006799,checking,UGX,2025-07-10,frozen,2497853,2427193
ACC006800,CUST006800,savings,UGX,2024-01-21,frozen,1264397,1105832
ACC006801,CUST006801,checking,UGX,2025-04-29,open,1442077,1312342
ACC006802,CUST006802,merchant,UGX,2024-12-01,open,1231555,988910
ACC006803,CUST006803,savings,UGX,2024-10-19,open,1985429,1892104
ACC006804,CUST006804,savings,UGX,2023-11-27,open,1049744,934424
ACC006805,CUST006805,merchant,UGX,2024-07-18,frozen,1150282,944967
ACC006806,CUST006806,savings,UGX,2024-06-30,open,1582165,1495675
ACC006807,CUST006807,wallet,UGX,2025-05-13,open,1819284,1804869
ACC006808,CUST006808,savings,UGX,2024-06-22,open,2707097,2669767
ACC006809,CUST006809,checking,UGX,2023-08-03,frozen,1617543,1440893
ACC006810,CUST006810,merchant,UGX,2026-01-31,open,1470896,1384406
ACC006811,CUST006811,wallet,UGX,2023-04-13,open,3185509,3185509
ACC006812,CUST006812,checking,UGX,2024-08-31,open,822169,620359
ACC006813,CUST006813,merchant,UGX,2023-10-04,open,528232,340837
ACC006814,CUST006814,merchant,UGX,2023-07-30,frozen,2494887,2480472
ACC006815,CUST006815,merchant,UGX,2024-01-21,open,975813,714503
ACC006816,CUST006816,wallet,UGX,2023-02-13,open,1038825,937920
ACC006817,CUST006817,savings,UGX,2023-06-07,open,1569223,1482733
ACC006818,CUST006818,wallet,UGX,2025-09-14,open,1746263,1703018
ACC006819,CUST006819,wallet,UGX,2025-10-17,frozen,3592884,3592884
ACC006820,CUST006820,wallet,UGX,2024-03-17,open,1887543,1728558
ACC006821,CUST006821,checking,UGX,2026-01-26,open,1477300,1327980
ACC006822,CUST006822,wallet,UGX,2023-12-19,frozen,2008469,1936394
ACC006823,CUST006823,wallet,UGX,2023-08-09,open,3286435,3286435
ACC006824,CUST006824,checking,UGX,2025-02-12,frozen,2129885,2073890
ACC006825,CUST006825,wallet,UGX,2025-09-25,open,844309,642499
ACC006826,CUST006826,wallet,UGX,2024-03-10,open,1526879,1512464
ACC006827,CUST006827,savings,UGX,2025-10-06,open,3394701,3394701
ACC006828,CUST006828,savings,UGX,2023-08-03,open,2689807,2689807
ACC006829,CUST006829,merchant,UGX,2025-03-13,open,2617713,2617713
ACC006830,CUST006830,savings,UGX,2023-12-28,frozen,2335739,2247414
ACC006831,CUST006831,checking,UGX,2024-02-08,open,3349897,3312567
ACC006832,CUST006832,savings,UGX,2023-03-12,frozen,1204454,1045889
ACC006833,CUST006833,merchant,UGX,2023-07-06,open,1573665,1516005
ACC006834,CUST006834,savings,UGX,2024-01-11,open,3300819,3300819
ACC006835,CUST006835,merchant,UGX,2023-09-22,open,1613601,1527111
ACC006836,CUST006836,wallet,UGX,2024-12-18,open,1630206,1480886
ACC006837,CUST006837,checking,UGX,2023-11-13,open,2498334,2386344
ACC006838,CUST006838,wallet,UGX,2023-11-12,open,1996349,1996349
ACC006839,CUST006839,merchant,UGX,2025-07-03,open,2528664,2528664
ACC006840,CUST006840,checking,UGX,2023-04-18,open,4235923,4235923
ACC006841,CUST006841,checking,UGX,2024-10-25,frozen,2688524,2669859
ACC006842,CUST006842,merchant,UGX,2025-08-20,open,1531145,1459070
ACC006843,CUST006843,checking,UGX,2024-09-04,open,1306394,1063749
ACC006844,CUST006844,checking,UGX,2025-11-13,open,1813009,1755349
ACC006845,CUST006845,merchant,UGX,2025-01-30,open,882584,695189
ACC006846,CUST006846,wallet,UGX,2024-05-14,frozen,3038197,3038197
ACC006847,CUST006847,savings,UGX,2024-01-21,frozen,1347903,1179918
ACC006848,CUST006848,merchant,UGX,2023-05-05,open,1420143,1314153
ACC006849,CUST006849,savings,UGX,2023-08-18,frozen,1028144,869579
ACC006850,CUST006850,checking,UGX,2025-08-11,frozen,2858094,2836179
ACC006851,CUST006851,checking,UGX,2023-07-24,open,2107246,2051251
ACC006852,CUST006852,merchant,UGX,2022-12-30,open,1799452,1728792
ACC006853,CUST006853,savings,UGX,2024-10-25,open,1788244,1636684
ACC006854,CUST006854,checking,UGX,2025-06-10,frozen,1355814,1255094
ACC006855,CUST006855,checking,UGX,2025-06-12,frozen,2885565,2885565
ACC006856,CUST006856,wallet,UGX,2025-09-10,open,1936909,1816369
ACC006857,CUST006857,wallet,UGX,2024-12-15,open,3055844,3055844
ACC006858,CUST006858,merchant,UGX,2023-09-14,open,1690962,1690962
ACC006859,CUST006859,savings,UGX,2025-12-12,open,862420,736520
ACC006860,CUST006860,checking,UGX,2023-06-29,frozen,2212960,2112510
ACC006861,CUST006861,merchant,UGX,2025-03-16,frozen,1121031,982541
ACC006862,CUST006862,wallet,UGX,2023-04-01,open,953078,747158
ACC006863,CUST006863,merchant,UGX,2023-04-27,open,1169228,1043328
ACC006864,CUST006864,savings,UGX,2025-05-28,frozen,747193,621293
ACC006865,CUST006865,merchant,UGX,2024-12-09,open,1286228,1075148
ACC006866,CUST006866,checking,UGX,2023-03-16,open,3236775,3219185
ACC006867,CUST006867,checking,UGX,2023-08-05,open,582541,431461
ACC006868,CUST006868,wallet,UGX,2024-08-21,open,1934399,1718499
ACC006869,CUST006869,checking,UGX,2024-08-26,open,712498,561418
ACC006870,CUST006870,merchant,UGX,2024-07-11,open,1951498,1908318
ACC006871,CUST006871,merchant,UGX,2025-10-06,open,1726527,1688757
ACC006872,CUST006872,wallet,UGX,2023-08-09,open,2154259,2129079
ACC006873,CUST006873,checking,UGX,2023-04-18,open,2154430,2053390
ACC006874,CUST006874,wallet,UGX,2024-04-03,frozen,1630792,1555252
ACC006875,CUST006875,merchant,UGX,2023-08-13,open,1930003,1930003
ACC006876,CUST006876,savings,UGX,2025-03-18,open,1678446,1678446
ACC006877,CUST006877,savings,UGX,2023-12-07,open,1374019,1336249
