alert_id,transaction_id,account_id,alert_date,risk_score,alert_type,alert_status
FRAUD0015267,TXN00018757,ACC007899,2024-04-01,71,large_amount,open
FRAUD0015268,TXN00018758,ACC007899,2024-01-23,46,failed_auth,reviewed
FRAUD0015269,TXN00018759,ACC007899,2024-04-26,89,large_amount,open
FRAUD0015270,TXN00018762,ACC007900,2024-05-15,45,large_amount,reviewed
FRAUD0015271,TXN00018763,ACC007900,2025-01-17,43,large_amount,reviewed
FRAUD0015272,TXN00018764,ACC007900,2024-03-17,84,large_amount,open
FRAUD0015273,TXN00018765,ACC007900,2024-03-17,50,large_amount,reviewed
FRAUD0015274,TXN00018766,ACC007900,2025-08-27,93,velocity,open
FRAUD0015275,TXN00018767,ACC007900,2025-03-25,51,large_amount,reviewed
FRAUD0015276,TXN00018768,ACC007900,2025-06-20,45,large_amount,reviewed
FRAUD0015277,TXN00018770,ACC007901,2025-02-26,94,velocity,open
FRAUD0015278,TXN00018771,ACC007901,2024-10-23,41,large_amount,reviewed
FRAUD0015279,TXN00018772,ACC007901,2025-11-01,74,large_amount,open
FRAUD0015280,TXN00018773,ACC007901,2024-05-15,42,large_amount,reviewed
FRAUD0015281,TXN00018774,ACC007901,2024-02-02,62,large_amount,reviewed
FRAUD0015282,TXN00018776,ACC007901,2025-02-05,44,large_amount,reviewed
FRAUD0015283,TXN00018777,ACC007902,2025-02-15,98,velocity,open
FRAUD0015284,TXN00018778,ACC007902,2024-10-03,80,large_amount,open
FRAUD0015285,TXN00018779,ACC007902,2024-07-08,78,large_amount,open
FRAUD0015286,TXN00018781,ACC007902,2024-07-24,63,large_amount,reviewed
FRAUD0015287,TXN00018784,ACC007902,2024-10-22,36,large_amount,reviewed
FRAUD0015288,TXN00018785,ACC007903,2024-02-01,22,large_amount,reviewed
FRAUD0015289,TXN00018786,ACC007903,2024-03-16,52,large_amount,reviewed
FRAUD0015290,TXN00018787,ACC007903,2024-05-27,85,large_amount,open
FRAUD0015291,TXN00018788,ACC007903,2024-01-11,94,velocity,open
FRAUD0015292,TXN00018789,ACC007903,2024-08-04,95,velocity,open
FRAUD0015293,TXN00018790,ACC007903,2024-07-18,95,velocity,open
FRAUD0015294,TXN00018792,ACC007903,2024-03-04,37,large_amount,reviewed
FRAUD0015295,TXN00018793,ACC007904,2025-01-15,24,large_amount,reviewed
FRAUD0015296,TXN00018794,ACC007904,2024-01-08,26,large_amount,reviewed
FRAUD0015297,TXN00018795,ACC007904,2024-07-15,64,large_amount,reviewed
FRAUD0015298,TXN00018796,ACC007904,2024-09-23,23,large_amount,reviewed
FRAUD0015299,TXN00018797,ACC007904,2024-06-02,21,large_amount,reviewed
FRAUD0015300,TXN00018798,ACC007904,2025-05-18,24,large_amount,reviewed
FRAUD0015301,TXN00018799,ACC007904,2025-11-09,92,velocity,open
FRAUD0015302,TXN00018800,ACC007904,2024-05-15,20,large_amount,reviewed
FRAUD0015303,TXN00018801,ACC007905,2025-07-26,46,large_amount,reviewed
FRAUD0015304,TXN00018802,ACC007905,2024-11-02,45,large_amount,reviewed
FRAUD0015305,TXN00018804,ACC007905,2024-03-08,92,velocity,open
FRAUD0015306,TXN00018805,ACC007905,2025-10-10,83,large_amount,open
FRAUD0015307,TXN00018807,ACC007905,2024-03-07,56,large_amount,reviewed
FRAUD0015308,TXN00018808,ACC007905,2025-04-18,37,large_amount,reviewed
FRAUD0015309,TXN00018809,ACC007906,2024-09-07,50,large_amount,reviewed
FRAUD0015310,TXN00018810,ACC007906,2024-09-04,42,large_amount,reviewed
FRAUD0015311,TXN00018813,ACC007906,2024-09-29,61,large_amount,reviewed
FRAUD0015312,TXN00018814,ACC007906,2024-04-21,31,large_amount,reviewed
FRAUD0015313,TXN00018815,ACC007906,2024-02-29,60,large_amount,reviewed
FRAUD0015314,TXN00018816,ACC007906,2025-11-05,65,large_amount,reviewed
FRAUD0015315,TXN00018817,ACC007907,2024-09-27,58,large_amount,reviewed
FRAUD0015316,TXN00018818,ACC007907,2024-06-22,32,large_amount,reviewed
FRAUD0015317,TXN00018819,ACC007907,2025-04-03,65,large_amount,reviewed
FRAUD0015318,TXN00018821,ACC007907,2025-01-30,77,large_amount,open
FRAUD0015319,TXN00018823,ACC007907,2024-06-27,87,large_amount,open
FRAUD0015320,TXN00018824,ACC007907,2025-06-15,58,large_amount,reviewed
FRAUD0015321,TXN00018825,ACC007908,2024-06-14,98,velocity,open
FRAUD0015322,TXN00018826,ACC007908,2025-09-20,53,large_amount,reviewed
FRAUD0015323,TXN00018827,ACC007908,2024-09-28,27,large_amount,reviewed
FRAUD0015324,TXN00018828,ACC007908,2024-07-26,47,large_amount,reviewed
FRAUD0015325,TXN00018829,ACC007908,2024-12-22,54,large_amount,reviewed
FRAUD0015326,TXN00018830,ACC007908,2025-04-20,95,velocity,open
FRAUD0015327,TXN00018831,ACC007908,2025-09-01,59,large_amount,reviewed
FRAUD0015328,TXN00018832,ACC007908,2025-03-15,42,large_amount,reviewed
FRAUD0015329,TXN00018833,ACC007909,2025-03-17,87,failed_auth,open
FRAUD0015330,TXN00018834,ACC007909,2024-12-29,43,large_amount,reviewed
FRAUD0015331,TXN00018835,ACC007909,2025-03-27,62,large_amount,reviewed
FRAUD0015332,TXN00018836,ACC007909,2024-04-06,27,large_amount,reviewed
FRAUD0015333,TXN00018837,ACC007909,2025-11-09,51,large_amount,reviewed
FRAUD0015334,TXN00018838,ACC007909,2025-09-13,75,large_amount,open
FRAUD0015335,TXN00018839,ACC007909,2024-09-12,65,failed_auth,reviewed
FRAUD0015336,TXN00018840,ACC007909,2025-05-05,36,large_amount,reviewed
FRAUD0015337,TXN00018841,ACC007910,2024-10-14,28,large_amount,reviewed
FRAUD0015338,TXN00018842,ACC007910,2025-04-29,44,large_amount,reviewed
FRAUD0015339,TXN00018843,ACC007910,2024-04-10,99,velocity,open
FRAUD0015340,TXN00018844,ACC007910,2025-09-14,54,large_amount,reviewed
FRAUD0015341,TXN00018845,ACC007910,2024-11-29,72,large_amount,open
FRAUD0015342,TXN00018847,ACC007910,2025-06-04,26,large_amount,reviewed
FRAUD0015343,TXN00018848,ACC007910,2024-05-02,29,large_amount,reviewed
FRAUD0015344,TXN00018849,ACC007911,2024-07-11,30,large_amount,reviewed
FRAUD0015345,TXN00018850,ACC007911,2024-12-26,34,large_amount,reviewed
FRAUD0015346,TXN00018851,ACC007911,2025-08-10,69,large_amount,reviewed
FRAUD0015347,TXN00018852,ACC007911,2025-06-16,53,large_amount,reviewed
FRAUD0015348,TXN00018854,ACC007911,2025-10-06,63,large_amount,reviewed
FRAUD0015349,TXN00018855,ACC007911,2025-05-29,43,large_amount,reviewed
FRAUD0015350,TXN00018856,ACC007911,2025-09-30,84,large_amount,open
FRAUD0015351,TXN00018857,ACC007912,2025-01-26,33,large_amount,reviewed
FRAUD0015352,TXN00018858,ACC007912,2024-05-18,40,large_amount,reviewed
FRAUD0015353,TXN00018859,ACC007912,2025-02-25,75,large_amount,open
FRAUD0015354,TXN00018860,ACC007912,2025-03-02,86,failed_auth,open
FRAUD0015355,TXN00018862,ACC007912,2024-11-13,72,large_amount,open
FRAUD0015356,TXN00018863,ACC007912,2025-06-30,44,large_amount,reviewed
FRAUD0015357,TXN00018864,ACC007912,2024-08-23,41,large_amount,reviewed
FRAUD0015358,TXN00018865,ACC007913,2025-11-27,21,large_amount,reviewed
FRAUD0015359,TXN00018866,ACC007913,2024-11-13,68,large_amount,reviewed
FRAUD0015360,TXN00018867,ACC007913,2024-08-20,35,large_amount,reviewed
FRAUD0015361,TXN00018868,ACC007913,2025-09-12,49,large_amount,reviewed
FRAUD0015362,TXN00018869,ACC007913,2024-12-14,23,large_amount,reviewed
FRAUD0015363,TXN00018870,ACC007913,2024-11-25,86,failed_auth,open
FRAUD0015364,TXN00018872,ACC007913,2024-12-08,63,large_amount,reviewed
FRAUD0015365,TXN00018874,ACC007914,2024-03-11,95,velocity,open
FRAUD0015366,TXN00018875,ACC007914,2024-02-27,66,large_amount,reviewed
FRAUD0015367,TXN00018876,ACC007914,2024-02-11,30,large_amount,reviewed
FRAUD0015368,TXN00018877,ACC007914,2025-03-11,99,velocity,open
FRAUD0015369,TXN00018878,ACC007914,2024-03-28,74,large_amount,open
FRAUD0015370,TXN00018879,ACC007914,2024-06-06,25,large_amount,reviewed
FRAUD0015371,TXN00018881,ACC007915,2025-07-08,64,large_amount,reviewed
FRAUD0015372,TXN00018882,ACC007915,2025-03-10,47,large_amount,reviewed
FRAUD0015373,TXN00018884,ACC007915,2024-03-09,77,large_amount,open
FRAUD0015374,TXN00018885,ACC007915,2025-11-13,87,failed_auth,open
FRAUD0015375,TXN00018886,ACC007915,2025-09-11,67,large_amount,reviewed
FRAUD0015376,TXN00018887,ACC007915,2025-01-20,41,large_amount,reviewed
FRAUD0015377,TXN00018888,ACC007915,2024-05-30,38,large_amount,reviewed
FRAUD0015378,TXN00018889,ACC007916,2024-02-28,32,large_amount,reviewed
FRAUD0015379,TXN00018891,ACC007916,2025-11-03,86,failed_auth,open
FRAUD0015380,TXN00018892,ACC007916,2024-09-13,55,large_amount,reviewed
FRAUD0015381,TXN00018893,ACC007916,2024-08-12,58,large_amount,reviewed
FRAUD0015382,TXN00018895,ACC007916,2025-02-17,43,large_amount,reviewed
FRAUD0015383,TXN00018896,ACC007916,2025-07-04,75,large_amount,open
FRAUD0015384,TXN00018897,ACC005001,2024-11-29,57,large_amount,reviewed
FRAUD0015385,TXN00018898,ACC005001,2025-06-23,92,velocity,open
FRAUD0015386,TXN00018899,ACC005001,2024-10-01,45,large_amount,reviewed
FRAUD0015387,TXN00018900,ACC005001,2024-08-20,93,velocity,open
FRAUD0015388,TXN00018901,ACC005001,2025-03-25,94,velocity,open
FRAUD0015389,TXN00018902,ACC005001,2024-11-25,39,large_amount,reviewed
FRAUD0015390,TXN00018903,ACC005002,2025-03-15,98,velocity,open
FRAUD0015391,TXN00018904,ACC005002,2025-02-21,36,large_amount,reviewed
FRAUD0015392,TXN00018905,ACC005002,2025-09-21,75,large_amount,open
FRAUD0015393,TXN00018906,ACC005002,2025-01-07,61,large_amount,reviewed
FRAUD0015394,TXN00018907,ACC005002,2025-09-09,44,large_amount,reviewed
FRAUD0015395,TXN00018908,ACC005002,2025-02-21,77,large_amount,open
FRAUD0015396,TXN00018909,ACC005003,2024-08-07,98,velocity,open
FRAUD0015397,TXN00018910,ACC005003,2024-12-13,96,velocity,open
FRAUD0015398,TXN00018911,ACC005003,2024-10-12,37,large_amount,reviewed
FRAUD0015399,TXN00018912,ACC005003,2024-11-29,28,large_amount,reviewed
FRAUD0015400,TXN00018913,ACC005003,2025-02-06,62,large_amount,reviewed
FRAUD0015401,TXN00018914,ACC005003,2024-07-13,24,large_amount,reviewed
FRAUD0015402,TXN00018916,ACC007542,2025-07-19,95,velocity,open
FRAUD0015403,TXN00018917,ACC007542,2025-01-23,59,large_amount,reviewed
FRAUD0015404,TXN00018918,ACC007542,2025-01-09,66,large_amount,reviewed
FRAUD0015405,TXN00018920,ACC007542,2025-01-19,46,large_amount,reviewed
FRAUD0015406,TXN00018921,ACC007543,2025-05-28,51,large_amount,reviewed
FRAUD0015407,TXN00018922,ACC007543,2024-11-11,100,velocity,open
FRAUD0015408,TXN00018924,ACC007543,2025-04-01,61,large_amount,reviewed
FRAUD0015409,TXN00018925,ACC007543,2024-11-03,97,velocity,open
FRAUD0015410,TXN00018926,ACC007543,2025-02-25,25,large_amount,reviewed
FRAUD0015411,TXN00018927,ACC007544,2025-02-03,43,large_amount,reviewed
FRAUD0015412,TXN00018928,ACC007544,2025-09-07,53,large_amount,reviewed
FRAUD0015413,TXN00018930,ACC007544,2024-05-27,93,velocity,open
FRAUD0015414,TXN00018931,ACC007544,2025-06-22,41,large_amount,reviewed
FRAUD0015415,TXN00018933,ACC007545,2024-12-07,58,large_amount,reviewed
FRAUD0015416,TXN00018934,ACC007545,2025-08-27,89,large_amount,open
FRAUD0015417,TXN00018935,ACC007545,2024-02-22,34,large_amount,reviewed
FRAUD0015418,TXN00018936,ACC007545,2024-02-03,53,large_amount,reviewed
FRAUD0015419,TXN00018940,ACC007546,2024-07-23,66,large_amount,reviewed
FRAUD0015420,TXN00018941,ACC007546,2024-09-02,30,large_amount,reviewed
FRAUD0015421,TXN00018942,ACC007546,2024-11-01,26,large_amount,reviewed
FRAUD0015422,TXN00018943,ACC007546,2024-11-04,89,large_amount,open
FRAUD0015423,TXN00018945,ACC007547,2024-06-09,69,large_amount,reviewed
FRAUD0015424,TXN00018946,ACC007547,2024-01-02,62,large_amount,reviewed
FRAUD0015425,TXN00018947,ACC007547,2025-01-30,82,large_amount,open
FRAUD0015426,TXN00018948,ACC007547,2024-08-16,31,large_amount,reviewed
FRAUD0015427,TXN00018949,ACC007547,2025-01-17,27,large_amount,reviewed
FRAUD0015428,TXN00018950,ACC007547,2024-03-12,93,velocity,open
FRAUD0015429,TXN00018951,ACC007424,2025-04-29,41,large_amount,reviewed
FRAUD0015430,TXN00018952,ACC007424,2025-01-03,84,large_amount,open
FRAUD0015431,TXN00018953,ACC007424,2024-10-04,70,large_amount,reviewed
FRAUD0015432,TXN00018954,ACC007424,2025-03-04,68,large_amount,reviewed
FRAUD0015433,TXN00018955,ACC007424,2024-01-02,74,large_amount,open
FRAUD0015434,TXN00018956,ACC007424,2025-04-03,48,large_amount,reviewed
FRAUD0015435,TXN00018957,ACC007425,2025-05-31,22,large_amount,reviewed
FRAUD0015436,TXN00018958,ACC007425,2025-09-13,39,failed_auth,reviewed
FRAUD0015437,TXN00018959,ACC007425,2024-12-18,95,velocity,open
FRAUD0015438,TXN00018961,ACC007425,2024-09-25,76,large_amount,open
FRAUD0015439,TXN00018962,ACC007425,2025-03-09,89,large_amount,open
FRAUD0015440,TXN00018964,ACC007426,2025-08-03,40,failed_auth,reviewed
FRAUD0015441,TXN00018965,ACC007426,2024-07-08,63,large_amount,reviewed
FRAUD0015442,TXN00018966,ACC007426,2024-06-01,81,large_amount,open
FRAUD0015443,TXN00018967,ACC007426,2024-09-15,77,large_amount,open
FRAUD0015444,TXN00018968,ACC007426,2024-05-30,68,large_amount,reviewed
FRAUD0015445,TXN00018969,ACC007427,2025-04-12,85,failed_auth,open
FRAUD0015446,TXN00018971,ACC007427,2025-05-06,57,large_amount,reviewed
FRAUD0015447,TXN00018972,ACC007427,2024-04-08,97,velocity,open
FRAUD0015448,TXN00018973,ACC007427,2025-09-27,57,large_amount,reviewed
FRAUD0015449,TXN00018975,ACC007428,2025-04-06,62,large_amount,reviewed
FRAUD0015450,TXN00018976,ACC007428,2024-01-14,96,velocity,open
FRAUD0015451,TXN00018977,ACC007428,2024-02-18,78,large_amount,open
FRAUD0015452,TXN00018979,ACC007428,2025-10-16,25,large_amount,reviewed
FRAUD0015453,TXN00018980,ACC007428,2024-06-30,24,large_amount,reviewed
FRAUD0015454,TXN00018981,ACC007369,2024-12-24,32,failed_auth,reviewed
FRAUD0015455,TXN00018982,ACC007369,2025-04-11,65,large_amount,reviewed
FRAUD0015456,TXN00018984,ACC007369,2024-12-25,86,failed_auth,open
FRAUD0015457,TXN00018986,ACC007369,2024-03-24,96,velocity,open
FRAUD0015458,TXN00018987,ACC007370,2024-06-22,70,large_amount,reviewed
FRAUD0015459,TXN00018988,ACC007370,2024-12-03,70,large_amount,reviewed
FRAUD0015460,TXN00018989,ACC007370,2025-09-23,98,velocity,open
FRAUD0015461,TXN00018992,ACC007370,2025-02-26,79,large_amount,open
FRAUD0015462,TXN00018993,ACC007371,2025-03-05,68,failed_auth,reviewed
FRAUD0015463,TXN00018995,ACC007371,2025-06-19,58,large_amount,reviewed
FRAUD0015464,TXN00018996,ACC007371,2024-06-11,30,large_amount,reviewed
FRAUD0015465,TXN00018997,ACC007371,2025-07-31,44,large_amount,reviewed
FRAUD0015466,TXN00018998,ACC007371,2024-10-26,20,failed_auth,reviewed
FRAUD0015467,TXN00018999,ACC007372,2024-08-26,61,large_amount,reviewed
FRAUD0015468,TXN00019000,ACC007372,2024-12-21,24,large_amount,reviewed
FRAUD0015469,TXN00019002,ACC007372,2024-11-17,99,velocity,open
FRAUD0015470,TXN00019003,ACC007372,2024-02-20,46,large_amount,reviewed
FRAUD0015471,TXN00019004,ACC007372,2024-03-22,34,failed_auth,reviewed
FRAUD0015472,TXN00019005,ACC007373,2025-08-21,51,large_amount,reviewed
FRAUD0015473,TXN00019006,ACC007373,2025-02-08,57,large_amount,reviewed
FRAUD0015474,TXN00019007,ACC007373,2024-02-27,38,large_amount,reviewed
FRAUD0015475,TXN00019008,ACC007373,2025-02-11,70,large_amount,reviewed
FRAUD0015476,TXN00019011,ACC007314,2024-10-10,49,large_amount,reviewed
FRAUD0015477,TXN00019012,ACC007314,2025-11-02,97,velocity,open
FRAUD0015478,TXN00019013,ACC007314,2024-08-06,85,large_amount,open
FRAUD0015479,TXN00019014,ACC007314,2024-05-01,99,velocity,open
FRAUD0015480,TXN00019015,ACC007314,2025-06-25,70,large_amount,reviewed
FRAUD0015481,TXN00019016,ACC007314,2024-01-11,44,large_amount,reviewed
FRAUD0015482,TXN00019017,ACC007315,2024-11-29,63,large_amount,reviewed
FRAUD0015483,TXN00019019,ACC007315,2024-01-13,60,large_amount,reviewed
FRAUD0015484,TXN00019021,ACC007315,2025-10-21,89,large_amount,open
FRAUD0015485,TXN00019024,ACC007316,2025-10-24,60,large_amount,reviewed
FRAUD0015486,TXN00019025,ACC007316,2024-07-29,81,large_amount,open
FRAUD0015487,TXN00019026,ACC007316,2025-11-19,81,large_amount,open
FRAUD0015488,TXN00019027,ACC007316,2025-01-14,94,velocity,open
FRAUD0015489,TXN00019028,ACC007316,2024-03-21,93,velocity,open
FRAUD0015490,TXN00019029,ACC007317,2024-09-01,99,velocity,open
FRAUD0015491,TXN00019030,ACC007317,2025-05-10,98,velocity,open
FRAUD0015492,TXN00019031,ACC007317,2024-12-22,22,large_amount,reviewed
FRAUD0015493,TXN00019032,ACC007317,2024-10-10,26,failed_auth,reviewed
FRAUD0015494,TXN00019033,ACC007317,2024-07-21,33,large_amount,reviewed
FRAUD0015495,TXN00019034,ACC007317,2025-11-03,100,velocity,open
FRAUD0015496,TXN00019035,ACC007318,2024-11-16,90,failed_auth,open
FRAUD0015497,TXN00019036,ACC007318,2024-01-06,94,velocity,open
FRAUD0015498,TXN00019037,ACC007318,2025-04-28,91,velocity,open
FRAUD0015499,TXN00019039,ACC007318,2024-05-01,64,large_amount,reviewed
FRAUD0015500,TXN00019040,ACC007318,2025-06-14,55,large_amount,reviewed
FRAUD0015501,TXN00019041,ACC009999,2025-02-26,54,large_amount,reviewed
FRAUD0015502,TXN00019042,ACC009999,2024-07-25,89,large_amount,open
FRAUD0015503,TXN00019043,ACC009999,2025-05-02,25,large_amount,reviewed
FRAUD0015504,TXN00019044,ACC009999,2025-06-16,25,large_amount,reviewed
FRAUD0015505,TXN00019045,ACC009999,2024-08-29,23,large_amount,reviewed
FRAUD0015506,TXN00019046,ACC009999,2025-05-22,34,large_amount,reviewed
FRAUD0015507,TXN00019047,ACC006137,2024-11-10,74,large_amount,open
FRAUD0015508,TXN00019048,ACC006137,2025-01-25,69,large_amount,reviewed
FRAUD0015509,TXN00019050,ACC006137,2024-06-08,23,large_amount,reviewed
FRAUD0015510,TXN00019051,ACC006137,2024-07-03,59,large_amount,reviewed
FRAUD0015511,TXN00019052,ACC006137,2024-10-27,100,velocity,open
FRAUD0015512,TXN00019053,ACC006138,2025-05-12,97,velocity,open
FRAUD0015513,TXN00019054,ACC006138,2024-04-08,63,large_amount,reviewed
FRAUD0015514,TXN00019055,ACC006138,2024-01-03,21,large_amount,reviewed
FRAUD0015515,TXN00019056,ACC006138,2024-01-22,28,large_amount,reviewed
FRAUD0015516,TXN00019057,ACC006138,2024-03-09,88,failed_auth,open
FRAUD0015517,TXN00019058,ACC006138,2024-02-17,44,large_amount,reviewed
FRAUD0015518,TXN00019059,ACC006139,2024-10-15,86,large_amount,open
FRAUD0015519,TXN00019060,ACC006139,2024-03-02,38,large_amount,reviewed
FRAUD0015520,TXN00019062,ACC006139,2025-01-24,76,large_amount,open
FRAUD0015521,TXN00019063,ACC006139,2025-03-28,47,large_amount,reviewed
FRAUD0015522,TXN00019065,ACC006140,2024-07-02,23,large_amount,reviewed
FRAUD0015523,TXN00019067,ACC006140,2024-02-27,72,large_amount,open
FRAUD0015524,TXN00019068,ACC006140,2025-07-19,96,velocity,open
FRAUD0015525,TXN00019069,ACC006140,2024-05-05,96,velocity,open
FRAUD0015526,TXN00019071,ACC006141,2025-01-30,57,large_amount,reviewed
FRAUD0015527,TXN00019073,ACC006141,2024-08-19,40,large_amount,reviewed
FRAUD0015528,TXN00019075,ACC006141,2025-04-26,46,large_amount,reviewed
FRAUD0015529,TXN00019076,ACC006141,2024-04-10,24,large_amount,reviewed
FRAUD0015530,TXN00019077,ACC006142,2025-10-04,65,large_amount,reviewed
FRAUD0015531,TXN00019078,ACC006142,2025-02-15,72,large_amount,open
FRAUD0015532,TXN00019079,ACC006142,2024-03-19,96,velocity,open
FRAUD0015533,TXN00019080,ACC006142,2024-05-05,57,large_amount,reviewed
FRAUD0015534,TXN00019081,ACC006142,2024-09-14,97,velocity,open
FRAUD0015535,TXN00019082,ACC006142,2025-11-28,53,large_amount,reviewed
FRAUD0015536,TXN00019083,ACC010000,2025-11-28,45,large_amount,reviewed
FRAUD0015537,TXN00019086,ACC010000,2024-08-17,58,large_amount,reviewed
FRAUD0015538,TXN00019088,ACC010000,2024-06-12,74,large_amount,open
FRAUD0015539,TXN00019089,ACC006065,2024-05-14,95,velocity,open
FRAUD0015540,TXN00019091,ACC006065,2025-04-06,88,failed_auth,open
FRAUD0015541,TXN00019092,ACC006065,2024-08-20,94,velocity,open
FRAUD0015542,TXN00019093,ACC006065,2025-04-21,67,large_amount,reviewed
FRAUD0015543,TXN00019094,ACC006065,2024-12-04,64,large_amount,reviewed
FRAUD0015544,TXN00019095,ACC006066,2024-03-24,24,large_amount,reviewed
FRAUD0015545,TXN00019096,ACC006066,2025-04-17,86,large_amount,open
FRAUD0015546,TXN00019097,ACC006066,2024-02-13,35,large_amount,reviewed
FRAUD0015547,TXN00019098,ACC006066,2025-10-06,87,failed_auth,open
FRAUD0015548,TXN00019099,ACC006066,2025-01-29,28,large_amount,reviewed
FRAUD0015549,TXN00019100,ACC006066,2025-09-18,81,large_amount,open
FRAUD0015550,TXN00019101,ACC006067,2024-12-07,87,large_amount,open
FRAUD0015551,TXN00019102,ACC006067,2024-04-30,87,large_amount,open
FRAUD0015552,TXN00019103,ACC006067,2025-11-02,97,velocity,open
FRAUD0015553,TXN00019105,ACC006067,2025-11-29,24,large_amount,reviewed
FRAUD0015554,TXN00019106,ACC006067,2025-03-10,68,large_amount,reviewed
FRAUD0015555,TXN00019107,ACC006068,2024-08-24,99,velocity,open
FRAUD0015556,TXN00019110,ACC006068,2025-06-27,84,large_amount,open
FRAUD0015557,TXN00019114,ACC006069,2024-12-08,99,velocity,open
FRAUD0015558,TXN00019115,ACC006069,2025-03-13,68,large_amount,reviewed
FRAUD0015559,TXN00019116,ACC006069,2024-12-06,66,large_amount,reviewed
FRAUD0015560,TXN00019117,ACC006069,2024-07-01,56,large_amount,reviewed
FRAUD0015561,TXN00019118,ACC006069,2024-07-22,59,large_amount,reviewed
FRAUD0015562,TXN00019119,ACC006070,2024-10-08,91,velocity,open
FRAUD0015563,TXN00019120,ACC006070,2025-11-10,86,large_amount,open
FRAUD0015564,TXN00019121,ACC006070,2024-02-19,55,large_amount,reviewed
FRAUD0015565,TXN00019122,ACC006070,2024-05-19,69,large_amount,reviewed
FRAUD0015566,TXN00019124,ACC006070,2024-05-13,30,large_amount,reviewed
FRAUD0015567,TXN00019125,ACC006071,2025-01-27,65,large_amount,reviewed
FRAUD0015568,TXN00019126,ACC006071,2025-06-23,45,large_amount,reviewed
FRAUD0015569,TXN00019127,ACC006071,2025-09-19,32,large_amount,reviewed
FRAUD0015570,TXN00019128,ACC006071,2024-07-15,95,velocity,open
