repayment_id,loan_id,customer_id,payment_date,amount,payment_channel,repayment_status
REPAY0007196,LOAN004255,CUST005314,2024-02-29,274691,bank_transfer,success
REPAY0007197,LOAN004256,CUST005315,2024-08-04,251186,bank_transfer,success
REPAY0007198,LOAN004256,CUST005315,2024-09-03,211525,mobile_money,success
REPAY0007199,LOAN004257,CUST005317,2025-04-10,82362,agent,success
REPAY0007200,LOAN004257,CUST005317,2025-05-10,68635,mobile_money,success
REPAY0007201,LOAN004258,CUST005318,2023-05-13,370024,agent,success
REPAY0007202,LOAN004258,CUST005318,2023-06-12,277518,bank_transfer,success
REPAY0007203,LOAN004259,CUST005319,2023-09-16,344577,agent,success
REPAY0007204,LOAN004259,CUST005319,2023-10-16,215360,bank_transfer,success
REPAY0007205,LOAN004260,CUST005320,2025-12-05,100831,mobile_money,success
REPAY0007206,LOAN004260,CUST005320,2026-01-04,84910,agent,success
REPAY0007207,LOAN004261,CUST005321,2024-07-18,84897,mobile_money,success
REPAY0007208,LOAN004261,CUST005321,2024-08-17,47754,agent,success
REPAY0007209,LOAN004262,CUST005322,2023-12-13,175605,mobile_money,success
REPAY0007210,LOAN004263,CUST005323,2023-10-02,120204,bank_transfer,success
REPAY0007211,LOAN004263,CUST005323,2023-11-01,66780,mobile_money,success
REPAY0007212,LOAN004264,CUST005324,2025-04-07,491002,mobile_money,success
REPAY0007213,LOAN004265,CUST005325,2026-02-19,475000,agent,success
REPAY0007214,LOAN004265,CUST005325,2026-03-21,225000,bank_transfer,success
REPAY0007215,LOAN004266,CUST005326,2026-03-01,231991,agent,success
REPAY0007216,LOAN004266,CUST005326,2026-03-31,115995,mobile_money,success
REPAY0007217,LOAN004267,CUST005327,2024-05-24,440873,bank_transfer,success
REPAY0007218,LOAN004267,CUST005327,2024-06-23,140277,mobile_money,success
REPAY0007219,LOAN004268,CUST005329,2026-04-25,82013,bank_transfer,success
REPAY0007220,LOAN004268,CUST005329,2026-05-25,76887,mobile_money,success
REPAY0007221,LOAN004269,CUST005330,2025-09-15,252354,bank_transfer,success
REPAY0007222,LOAN004269,CUST005330,2025-10-15,108152,agent,success
REPAY0007223,LOAN004270,CUST005331,2023-01-20,333690,bank_transfer,success
REPAY0007224,LOAN004270,CUST005331,2023-02-19,87049,agent,success
REPAY0007225,LOAN004271,CUST005332,2026-03-10,129633,mobile_money,success
REPAY0007226,LOAN004271,CUST005332,2026-04-09,216055,bank_transfer,success
REPAY0007227,LOAN004272,CUST005334,2025-03-07,287485,agent,success
REPAY0007228,LOAN004272,CUST005334,2025-04-06,287485,bank_transfer,success
REPAY0007229,LOAN004273,CUST005335,2025-03-09,169599,mobile_money,success
REPAY0007230,LOAN004273,CUST005335,2025-04-08,59359,mobile_money,success
REPAY0007231,LOAN004274,CUST005336,2023-04-07,321739,bank_transfer,success
REPAY0007232,LOAN004275,CUST005338,2026-02-07,625000,agent,success
REPAY0007233,LOAN004276,CUST005339,2026-02-03,382325,bank_transfer,success
REPAY0007234,LOAN004276,CUST005339,2026-03-05,244688,bank_transfer,success
REPAY0007235,LOAN004277,CUST005340,2024-07-16,310608,mobile_money,success
REPAY0007236,LOAN004278,CUST005341,2024-01-02,132483,bank_transfer,success
REPAY0007237,LOAN004278,CUST005341,2024-02-01,109103,agent,success
REPAY0007238,LOAN004279,CUST005342,2023-02-16,322171,mobile_money,success
REPAY0007239,LOAN004279,CUST005342,2023-03-18,112759,agent,success
REPAY0007240,LOAN004280,CUST005343,2024-09-18,258603,mobile_money,success
REPAY0007241,LOAN004280,CUST005343,2024-10-18,186769,agent,success
REPAY0007242,LOAN004281,CUST005344,2023-01-30,197875,mobile_money,success
REPAY0007243,LOAN004281,CUST005344,2023-03-01,111842,mobile_money,success
REPAY0007244,LOAN004282,CUST005346,2024-10-13,154241,agent,success
REPAY0007245,LOAN004282,CUST005346,2024-11-12,91142,bank_transfer,success
REPAY0007246,LOAN004283,CUST005347,2023-12-05,227353,agent,success
REPAY0007247,LOAN004284,CUST005348,2025-02-07,91798,mobile_money,success
REPAY0007248,LOAN004285,CUST005351,2024-06-20,375000,mobile_money,success
REPAY0007249,LOAN004285,CUST005351,2024-07-20,300000,mobile_money,success
REPAY0007250,LOAN004286,CUST005352,2025-02-02,223582,agent,success
REPAY0007251,LOAN004286,CUST005352,2025-03-04,71139,agent,success
REPAY0007252,LOAN004287,CUST005353,2026-04-06,172439,mobile_money,success
REPAY0007253,LOAN004287,CUST005353,2026-05-06,107774,agent,success
REPAY0007254,LOAN004288,CUST005354,2024-06-08,51341,mobile_money,success
REPAY0007255,LOAN004289,CUST005356,2025-11-11,494978,bank_transfer,success
REPAY0007256,LOAN004289,CUST005356,2025-12-11,359984,mobile_money,success
REPAY0007257,LOAN004290,CUST005357,2025-11-25,625000,bank_transfer,success
REPAY0007258,LOAN004290,CUST005357,2025-12-25,250000,agent,success
REPAY0007259,LOAN004291,CUST005358,2026-04-19,389118,agent,success
REPAY0007260,LOAN004291,CUST005358,2026-05-19,194559,mobile_money,success
REPAY0007261,LOAN004292,CUST005360,2024-04-20,196596,agent,success
REPAY0007262,LOAN004292,CUST005360,2024-05-20,106489,bank_transfer,success
REPAY0007263,LOAN004293,CUST005362,2026-02-05,105661,mobile_money,success
REPAY0007264,LOAN004293,CUST005362,2026-03-07,88050,mobile_money,success
REPAY0007265,LOAN004294,CUST005364,2024-04-26,437765,agent,success
REPAY0007266,LOAN004294,CUST005364,2024-05-26,184322,bank_transfer,success
REPAY0007267,LOAN004295,CUST005365,2025-05-02,550000,bank_transfer,success
REPAY0007268,LOAN004296,CUST005366,2025-02-07,201760,bank_transfer,success
REPAY0007269,LOAN004296,CUST005366,2025-03-09,128392,mobile_money,success
REPAY0007270,LOAN004297,CUST005367,2023-06-16,475996,mobile_money,success
REPAY0007271,LOAN004298,CUST005369,2024-08-04,450000,mobile_money,success
REPAY0007272,LOAN004298,CUST005369,2024-09-03,250000,bank_transfer,success
REPAY0007273,LOAN004299,CUST005371,2025-04-16,450000,mobile_money,success
REPAY0007274,LOAN004299,CUST005371,2025-05-16,400000,agent,success
REPAY0007275,LOAN004300,CUST005372,2025-11-20,375265,bank_transfer,success
REPAY0007276,LOAN004300,CUST005372,2025-12-20,138255,bank_transfer,success
REPAY0007277,LOAN004301,CUST005373,2023-01-27,84834,bank_transfer,success
REPAY0007278,LOAN004301,CUST005373,2023-02-26,33933,mobile_money,success
REPAY0007279,LOAN004302,CUST005374,2023-09-06,162006,mobile_money,success
REPAY0007280,LOAN004303,CUST005375,2024-02-25,402181,agent,success
REPAY0007281,LOAN004303,CUST005375,2024-03-26,248969,bank_transfer,success
REPAY0007282,LOAN004304,CUST005376,2025-12-28,217122,agent,success
REPAY0007283,LOAN004305,CUST005377,2024-12-17,575000,mobile_money,success
REPAY0007284,LOAN004306,CUST005378,2023-02-12,155970,bank_transfer,success
REPAY0007285,LOAN004307,CUST005379,2024-03-18,331774,mobile_money,success
REPAY0007286,LOAN004307,CUST005379,2024-04-17,243301,agent,success
REPAY0007287,LOAN004308,CUST005380,2025-08-08,155781,bank_transfer,success
REPAY0007288,LOAN004308,CUST005380,2025-09-07,54184,agent,success
REPAY0007289,LOAN004309,CUST005383,2023-03-21,116088,agent,success
REPAY0007290,LOAN004309,CUST005383,2023-04-20,73874,agent,success
REPAY0007291,LOAN004310,CUST005384,2025-04-18,200145,bank_transfer,success
REPAY0007292,LOAN004310,CUST005384,2025-05-18,125090,agent,success
REPAY0007293,LOAN004311,CUST005385,2023-09-23,52173,mobile_money,success
REPAY0007294,LOAN004311,CUST005385,2023-10-23,63767,bank_transfer,success
REPAY0007295,LOAN004312,CUST005387,2023-07-21,55080,mobile_money,success
REPAY0007296,LOAN004312,CUST005387,2023-08-20,27540,agent,success
REPAY0007297,LOAN004313,CUST005388,2024-10-02,267731,agent,success
REPAY0007298,LOAN004314,CUST005389,2024-04-21,325000,bank_transfer,success
REPAY0007299,LOAN004314,CUST005389,2024-05-21,150000,bank_transfer,success
REPAY0007300,LOAN004315,CUST005391,2025-09-27,165329,agent,success
REPAY0007301,LOAN004316,CUST005392,2024-12-25,161911,agent,success
REPAY0007302,LOAN004316,CUST005392,2025-01-24,215882,agent,success
REPAY0007303,LOAN004317,CUST005393,2023-07-30,400000,agent,success
REPAY0007304,LOAN004317,CUST005393,2023-08-29,325000,agent,success
REPAY0007305,LOAN004318,CUST005394,2024-12-26,141990,bank_transfer,success
REPAY0007306,LOAN004318,CUST005394,2025-01-25,141990,mobile_money,success
REPAY0007307,LOAN004319,CUST005395,2025-11-18,217788,agent,success
REPAY0007308,LOAN004319,CUST005395,2025-12-18,138592,bank_transfer,success
REPAY0007309,LOAN004320,CUST005396,2025-04-02,300225,bank_transfer,success
REPAY0007310,LOAN004320,CUST005396,2025-05-02,207848,bank_transfer,success
REPAY0007311,LOAN004321,CUST005397,2025-07-11,171939,mobile_money,success
REPAY0007312,LOAN004321,CUST005397,2025-08-10,95521,bank_transfer,success
REPAY0007313,LOAN004322,CUST005398,2023-08-09,275000,mobile_money,success
REPAY0007314,LOAN004322,CUST005398,2023-09-08,200000,agent,success
REPAY0007315,LOAN004323,CUST005399,2024-03-02,68138,agent,success
REPAY0007316,LOAN004323,CUST005399,2024-04-01,86721,bank_transfer,success
REPAY0007317,LOAN004324,CUST005400,2024-03-24,121617,agent,success
REPAY0007318,LOAN004324,CUST005400,2024-04-23,102906,agent,success
REPAY0007319,LOAN004325,CUST005401,2023-11-11,415992,mobile_money,success
REPAY0007320,LOAN004325,CUST005401,2023-12-11,249595,mobile_money,success
REPAY0007321,LOAN004326,CUST005402,2023-09-02,331981,mobile_money,success
REPAY0007322,LOAN004327,CUST005403,2025-05-06,499637,mobile_money,success
REPAY0007323,LOAN004327,CUST005403,2025-06-05,159884,agent,success
REPAY0007324,LOAN004328,CUST005404,2025-03-13,547873,bank_transfer,success
REPAY0007325,LOAN004328,CUST005404,2025-04-12,190564,bank_transfer,success
REPAY0007326,LOAN004329,CUST005405,2023-05-02,104670,agent,success
REPAY0007327,LOAN004329,CUST005405,2023-06-01,47577,agent,success
REPAY0007328,LOAN004330,CUST005406,2024-01-21,208585,bank_transfer,success
REPAY0007329,LOAN004330,CUST005406,2024-02-20,76847,bank_transfer,success
REPAY0007330,LOAN004331,CUST005408,2023-10-31,273596,bank_transfer,success
REPAY0007331,LOAN004331,CUST005408,2023-11-30,186542,mobile_money,success
REPAY0007332,LOAN004332,CUST005409,2024-11-28,352364,bank_transfer,success
REPAY0007333,LOAN004332,CUST005409,2024-12-28,281891,agent,success
REPAY0007334,LOAN004333,CUST005410,2024-03-13,424999,bank_transfer,success
REPAY0007335,LOAN004334,CUST005411,2024-11-26,575000,bank_transfer,success
REPAY0007336,LOAN004334,CUST005411,2024-12-26,250000,agent,success
REPAY0007337,LOAN004335,CUST005412,2025-12-19,450000,bank_transfer,success
REPAY0007338,LOAN004336,CUST005414,2023-12-31,261267,mobile_money,success
REPAY0007339,LOAN004337,CUST005415,2023-03-05,221032,agent,success
REPAY0007340,LOAN004338,CUST005416,2026-02-14,561334,mobile_money,success
REPAY0007341,LOAN004338,CUST005416,2026-03-16,157173,mobile_money,success
REPAY0007342,LOAN004339,CUST005417,2026-05-01,302644,bank_transfer,success
REPAY0007343,LOAN004340,CUST005418,2025-10-25,625000,agent,success
REPAY0007344,LOAN004340,CUST005418,2025-11-24,175000,bank_transfer,success
REPAY0007345,LOAN004341,CUST005419,2024-08-11,259372,mobile_money,success
REPAY0007346,LOAN004342,CUST005420,2023-05-21,161434,agent,success
REPAY0007347,LOAN004342,CUST005420,2023-06-20,136598,bank_transfer,success
REPAY0007348,LOAN004343,CUST005421,2024-10-20,447215,bank_transfer,success
REPAY0007349,LOAN004343,CUST005421,2024-11-19,214663,agent,success
REPAY0007350,LOAN004344,CUST005422,2024-02-11,348912,bank_transfer,success
REPAY0007351,LOAN004344,CUST005422,2024-03-12,142736,bank_transfer,success
REPAY0007352,LOAN004345,CUST005424,2023-03-15,442122,mobile_money,success
REPAY0007353,LOAN004346,CUST005425,2023-03-11,356836,bank_transfer,success
REPAY0007354,LOAN004346,CUST005425,2023-04-10,237890,mobile_money,success
REPAY0007355,LOAN004347,CUST005426,2023-11-15,598070,bank_transfer,success
REPAY0007356,LOAN004347,CUST005426,2023-12-15,215305,bank_transfer,success
REPAY0007357,LOAN004348,CUST005427,2025-10-07,275000,agent,success
REPAY0007358,LOAN004348,CUST005427,2025-11-06,175000,agent,success
REPAY0007359,LOAN004349,CUST005428,2023-09-13,365268,bank_transfer,success
REPAY0007360,LOAN004349,CUST005428,2023-10-13,251122,agent,success
REPAY0007361,LOAN004350,CUST005429,2023-07-18,187318,bank_transfer,success
REPAY0007362,LOAN004350,CUST005429,2023-08-17,73298,mobile_money,success
REPAY0007363,LOAN004351,CUST005430,2024-07-25,109087,agent,success
REPAY0007364,LOAN004352,CUST005431,2025-11-09,300000,mobile_money,success
REPAY0007365,LOAN004352,CUST005431,2025-12-09,275000,agent,success
REPAY0007366,LOAN004353,CUST005434,2023-10-23,450000,mobile_money,success
REPAY0007367,LOAN004353,CUST005434,2023-11-22,175000,bank_transfer,success
REPAY0007368,LOAN004354,CUST005437,2025-07-14,197695,bank_transfer,success
REPAY0007369,LOAN004354,CUST005437,2025-08-13,77359,agent,success
REPAY0007370,LOAN004355,CUST005438,2023-04-03,411782,agent,success
REPAY0007371,LOAN004355,CUST005438,2023-05-03,215695,mobile_money,success
REPAY0007372,LOAN004356,CUST005439,2026-03-02,338142,bank_transfer,success
REPAY0007373,LOAN004357,CUST005441,2025-12-31,568858,mobile_money,success
REPAY0007374,LOAN004358,CUST005442,2026-01-23,80595,agent,success
REPAY0007375,LOAN004358,CUST005442,2026-02-22,56890,mobile_money,success
REPAY0007376,LOAN004359,CUST005444,2023-09-09,260556,bank_transfer,success
REPAY0007377,LOAN004359,CUST005444,2023-10-09,151991,mobile_money,success
REPAY0007378,LOAN004360,CUST005445,2025-03-14,86922,agent,success
REPAY0007379,LOAN004360,CUST005445,2025-04-13,28974,bank_transfer,success
REPAY0007380,LOAN004361,CUST005447,2024-03-11,325000,bank_transfer,success
REPAY0007381,LOAN004361,CUST005447,2024-04-10,200000,agent,success
REPAY0007382,LOAN004362,CUST005448,2023-03-08,533379,agent,success
REPAY0007383,LOAN004363,CUST005449,2023-02-28,325065,mobile_money,success
REPAY0007384,LOAN004364,CUST005450,2024-04-22,321770,agent,success
REPAY0007385,LOAN004365,CUST005451,2024-11-06,200000,agent,success
REPAY0007386,LOAN004366,CUST005452,2024-08-01,416935,agent,success
REPAY0007387,LOAN004367,CUST005454,2025-09-21,200000,agent,success
REPAY0007388,LOAN004368,CUST005456,2025-04-15,625000,bank_transfer,success
REPAY0007389,LOAN004368,CUST005456,2025-05-15,200000,agent,success
REPAY0007390,LOAN004369,CUST005457,2024-09-29,550000,mobile_money,success
REPAY0007391,LOAN004370,CUST005460,2024-05-27,239724,bank_transfer,success
REPAY0007392,LOAN004370,CUST005460,2024-06-26,186452,mobile_money,success
REPAY0007393,LOAN004371,CUST005461,2023-04-12,108631,mobile_money,success
REPAY0007394,LOAN004371,CUST005461,2023-05-12,76680,agent,success
REPAY0007395,LOAN004372,CUST005462,2024-08-16,300000,mobile_money,success
REPAY0007396,LOAN004372,CUST005462,2024-09-15,175000,bank_transfer,success
REPAY0007397,LOAN004373,CUST005463,2025-12-04,40540,bank_transfer,success
REPAY0007398,LOAN004374,CUST005464,2025-12-14,164172,mobile_money,success
REPAY0007399,LOAN004374,CUST005464,2026-01-13,95047,bank_transfer,success
REPAY0007400,LOAN004375,CUST005465,2025-07-08,216801,mobile_money,success
REPAY0007401,LOAN004375,CUST005465,2025-08-07,63765,bank_transfer,success
REPAY0007402,LOAN004376,CUST005466,2026-03-09,315227,mobile_money,success
REPAY0007403,LOAN004376,CUST005466,2026-04-08,337743,bank_transfer,success
REPAY0007404,LOAN004377,CUST005467,2026-03-16,351114,agent,success
REPAY0007405,LOAN004378,CUST005468,2024-11-26,275000,mobile_money,success
REPAY0007406,LOAN004378,CUST005468,2024-12-26,275000,mobile_money,success
REPAY0007407,LOAN004379,CUST005469,2024-12-18,27899,mobile_money,success
REPAY0007408,LOAN004379,CUST005469,2025-01-17,16274,mobile_money,success
REPAY0007409,LOAN004380,CUST005470,2024-10-04,97859,bank_transfer,success
REPAY0007410,LOAN004380,CUST005470,2024-11-03,97859,bank_transfer,success
REPAY0007411,LOAN004381,CUST005471,2025-01-23,405078,mobile_money,success
REPAY0007412,LOAN004381,CUST005471,2025-02-22,193733,agent,success
REPAY0007413,LOAN004382,CUST005472,2024-09-25,587568,agent,success
REPAY0007414,LOAN004383,CUST005474,2025-05-23,204315,agent,success
REPAY0007415,LOAN004383,CUST005474,2025-06-22,55722,mobile_money,success
REPAY0007416,LOAN004384,CUST005475,2023-09-16,400000,bank_transfer,success
REPAY0007417,LOAN004384,CUST005475,2023-10-16,275000,mobile_money,success
REPAY0007418,LOAN004385,CUST005476,2025-11-14,450000,mobile_money,success
REPAY0007419,LOAN004386,CUST005477,2023-09-22,364776,agent,success
REPAY0007420,LOAN004386,CUST005477,2023-10-22,150202,bank_transfer,success
REPAY0007421,LOAN004387,CUST005478,2023-10-20,375000,mobile_money,success
REPAY0007422,LOAN004388,CUST005479,2023-11-08,424948,agent,success
REPAY0007423,LOAN004389,CUST005480,2026-03-24,125115,agent,success
REPAY0007424,LOAN004390,CUST005481,2024-02-10,196255,bank_transfer,success
REPAY0007425,LOAN004391,CUST005482,2025-11-24,325000,agent,success
REPAY0007426,LOAN004391,CUST005482,2025-12-24,300000,agent,success
REPAY0007427,LOAN004392,CUST005483,2025-02-14,222989,mobile_money,success
REPAY0007428,LOAN004393,CUST005484,2023-12-21,475000,mobile_money,success
REPAY0007429,LOAN004393,CUST005484,2024-01-20,200000,mobile_money,success
REPAY0007430,LOAN004394,CUST005485,2023-04-05,109692,mobile_money,success
REPAY0007431,LOAN004394,CUST005485,2023-05-05,65815,bank_transfer,success
REPAY0007432,LOAN004395,CUST005486,2025-04-18,449633,mobile_money,success
REPAY0007433,LOAN004396,CUST005487,2023-12-27,296284,agent,success
REPAY0007434,LOAN004397,CUST005489,2023-02-24,160537,bank_transfer,success
REPAY0007435,LOAN004397,CUST005489,2023-03-26,160537,bank_transfer,success
REPAY0007436,LOAN004398,CUST005490,2026-01-12,350000,bank_transfer,success
REPAY0007437,LOAN004399,CUST005491,2024-02-20,465580,agent,success
REPAY0007438,LOAN004399,CUST005491,2024-03-21,204855,mobile_money,success
REPAY0007439,LOAN004400,CUST005492,2025-03-27,252250,mobile_money,success
REPAY0007440,LOAN004401,CUST005493,2025-11-08,179879,bank_transfer,success
REPAY0007441,LOAN004401,CUST005493,2025-12-08,35975,agent,success
REPAY0007442,LOAN004402,CUST005494,2024-05-11,133067,bank_transfer,success
REPAY0007443,LOAN004403,CUST005495,2025-03-13,240923,bank_transfer,success
REPAY0007444,LOAN004404,CUST005496,2024-06-11,488503,agent,success
REPAY0007445,LOAN004404,CUST005496,2024-07-11,305314,mobile_money,success
REPAY0007446,LOAN004405,CUST005499,2024-11-22,422340,agent,success
REPAY0007447,LOAN004405,CUST005499,2024-12-22,140780,bank_transfer,success
REPAY0007448,LOAN004406,CUST005501,2026-04-01,289753,bank_transfer,success
REPAY0007449,LOAN004406,CUST005501,2026-05-01,177071,agent,success
REPAY0007450,LOAN004407,CUST005502,2024-12-10,135706,bank_transfer,success
REPAY0007451,LOAN004408,CUST005503,2023-04-12,182045,mobile_money,success
REPAY0007452,LOAN004408,CUST005503,2023-05-12,254863,bank_transfer,success
REPAY0007453,LOAN004409,CUST005504,2025-04-29,262035,mobile_money,success
REPAY0007454,LOAN004409,CUST005504,2025-05-29,131017,bank_transfer,success
REPAY0007455,LOAN004410,CUST005505,2025-09-08,117531,bank_transfer,success
REPAY0007456,LOAN004410,CUST005505,2025-10-08,102839,agent,success
REPAY0007457,LOAN004411,CUST005506,2024-04-17,381739,agent,success
REPAY0007458,LOAN004411,CUST005506,2024-05-17,310163,agent,success
REPAY0007459,LOAN004412,CUST005507,2024-01-11,400000,agent,success
